idEstado,idHojaVida,idHVEduUniversitaria,intItemEduUni,strAnioBachiller,strAnioTitulo,strBachillerEduUni,strCarreraUni,strConcluidoEduUni,strEduUniversitaria,strEgresadoEduUni,strMetodoAccion,strOrder,strTengoEduUniversitaria,strTituloUni,strUniversidad,strUsuario,strComentario,fecha_registro
1,134354,137269,1,,,0,PROFESORA PERO NO CONCLUI,2,1,2,,,1,0,ENRIQUE GUZMAN Y VALLE- LA CANTUTA,,,2021-02-21 12:00:47
1,134460,137397,1,2014,,0,PROFESOR ESPECIALIDAD CIENCIAS HISTORICO SOCIALES Y FILOSOFIA,1,1,1,,,1,0,PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,134466,137381,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134469,137387,1,,,0,ECONOMISTA PERO NO CONCLUI,2,1,2,,,1,0,UNIVEFSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,134487,137408,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135997,139563,1,1998,,,BACHILLER EN INGENIERIA QUIMICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ,,,2021-02-21 12:00:47
1,135997,139569,2,2000,,0,INGENIERO QUIMICO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ,,,2021-02-21 12:00:47
1,137245,141354,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136015,139585,1,1994,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,136317,140157,1,,,0,TURISMO Y ADMINISTRACION HOTELERA,2,1,0,,,1,0,UNIVERSIDAD SAN MARTIN DE PORRES,,,2021-02-21 12:00:47
1,135560,138989,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137210,141319,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136488,140268,1,2009,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD SAN PEDRO,,,2021-02-21 12:00:47
1,136100,139711,1,2005,,,LICENCIADA EN CIENCIAS DE LA COMUNICACION,1,1,1,,,1,,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZÓN,,,2021-02-21 12:00:47
1,134908,137981,1,,,0,ECONOMIA,2,1,2,,,1,0,UNIVERSIDAD INCA GARCILASO DE LA VEGA,,FACULTAD DE CIENCIAS ECONOMICAS,2021-02-21 12:00:47
1,137250,141366,1,2001,,0,INGENIERO ZOOTENISTA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL  DE PIURA,,,2021-02-21 12:00:47
1,136495,140276,1,2009,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,136718,140600,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136314,140023,1,2013,,,INGENIERO EN ECONOMIA AGRARIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,,,2021-02-21 12:00:47
1,137313,141449,1,2002,,,MEDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,137328,141472,1,1981,,,LICENCIADA EN ENFERMERÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,137342,141487,1,2019,,,LICENCIADO EN EDUCACION PRIMARIA,1,1,1,,,1,,UNIVERSIDAD MARCELINO CHAMPAGNAT,,,2021-02-21 12:00:47
1,137362,141524,1,2009,,,"LICENCIADA EN EDUCACION, NIVEL PRIMARIO",1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,134197,137019,1,1985,,,ABOGADO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,134197,137020,2,1985,,,BACHILLER EN DERECHO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,134199,137024,1,2015,,,SEGUNDA ESPECIALIDAD DE ENFERMERIA EN SALUD FAMILIAR Y COMUNITARIA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA SANTO TORIBIO DE MOGROVEJO,,,2021-02-21 12:00:47
1,134199,137025,2,2015,,,SEGUNDA ESPECIALIDAD EN MEDICINA COMPLEMENTARIA Y ALTERNATIVA,1,1,1,,,1,,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI,,,2021-02-21 12:00:47
1,134199,137026,3,1999,,,ASISTENTE SOCIAL,1,1,1,,,1,,UNIVERSIDAD CATÓLICA DE SANTA MARÍA,,,2021-02-21 12:00:47
1,134199,137027,4,1999,,,BACHILLER EN SERVICIO SOCIAL,1,1,1,,,1,,UNIVERSIDAD CATÓLICA DE SANTA MARÍA,,,2021-02-21 12:00:47
1,134199,137028,5,1984,,,ENFERMERA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,134199,137029,6,1984,,,BACHILLER EN ENFERMERIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136864,140930,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136867,140826,1,2002,,,BACHILLER EN TRABAJO SOCIAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,134903,137973,1,1992,,,ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD RICARDO PALMA,,,2021-02-21 12:00:47
1,134983,138078,1,2003,,,LICENCIADO EN EDUCACION INICIAL,1,1,1,,,1,,UNIVERSIDAD PRIVADA DE TACNA,,,2021-02-21 12:00:47
1,135139,138321,1,2003,,,MÉDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,135143,138328,1,2011,,,INGENIERO AGROINDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD PRIVADA DE TACNA,,,2021-02-21 12:00:47
1,136232,139904,1,2018,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI,,,2021-02-21 12:00:47
1,136232,140809,2,2004,,0,BACHILLER EN EDUCACIÓN,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136239,139918,1,2001,,,"LICENCIADO EN EDUCACIÓN, ESPECIALIDAD:  CIENCIAS SOCIALES",1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136239,140586,2,1990,,0,ECONOMISTA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,136246,139932,1,2015,,,LICENCIADA EN EDUCACION PRIMARIA,1,1,1,,,1,,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI,,,2021-02-21 12:00:47
1,136362,140096,1,1987,,,MEDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136948,140954,1,2014,,,BACHILLER EN ADMINISTRACION DE NEGOCIOS,1,1,1,,,1,,UNIVERSIDAD PRIVADA TELESUP S.A.C.,,,2021-02-21 12:00:47
1,137103,141394,1,2020,,0,DERECHO,2,1,2,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,ME ENCUENTRO ESTUDIANDO,2021-02-21 12:00:47
1,137220,141329,1,2017,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,135609,138975,1,2001,,,BACHILLER EN CIENCIAS ADMINISTRATIVAS,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,POR ERROR DE DIGITACION DEBE DECIR: UNIVERSIDAD PARTICULAR INCA GARCILASO DE LA VEGA:,2021-02-21 12:00:47
1,135767,139248,1,1990,,,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,135637,139034,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135628,139017,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133794,136457,1,1996,,0,BACHILLER,1,1,1,,,1,0,SAN MARTIN DE PORRES,,DERECHO Y CIENCIAS POLÍTICAS,2021-02-21 12:00:47
1,133781,136441,1,2002,,0,TITULO PROFESIONAL,1,1,1,,,1,0,UNIVERSIDAD  DE CHIMBOTE,,QUÍMICO FARMACÉUTICO,2021-02-21 12:00:47
1,133781,136443,2,,,0,NINGUNO,2,1,2,,,1,0,CESAR VALLEJO,,INGENIERIA CIVIL,2021-02-21 12:00:47
1,133795,136458,1,2011,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD SAN PEDRO,,,2021-02-21 12:00:47
1,133795,136459,2,2007,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD PRIVADA SAN PEDRO,,,2021-02-21 12:00:47
1,133797,136461,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133796,136460,1,,,0,NO CONCLUIDO,2,1,0,,,1,0,JOSE CARLOS MARIATEGUI,,INGENIERIA AGRONOMA,2021-02-21 12:00:47
1,133791,136451,1,2019,,,BACHILLER EN INGENIERÍA DE SISTEMAS,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,NOMBRE DE LA CARRERA  INGENIERIA DE SISTEMAS,2021-02-21 12:00:47
1,133865,136563,1,2004,,,LICENCIADO EN EDUCACION FISICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133865,136564,2,1993,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,133865,136593,3,2009,,0,DOCTOR EN EDUCACIÓN,1,1,1,,,1,0,UNIVERSIDAD ALAS PERUANAS,,,2021-02-21 12:00:47
1,133865,136596,4,2001,,0,MAESTRO EN ADMINISTRACION DE LA EDUCACION,1,1,1,,,1,0,UNIVERSIDAD INCA GARCILAZO DE LA VEGA ASOCIACION CIVIL,,,2021-02-21 12:00:47
1,134139,136943,1,2010,,,BACHILLER EN CIENCIAS DE LA EDUCACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,134139,137136,2,2013,,0,SEGUNDA ESPECIALIDAD PROFESIONAL,1,1,1,,,1,0,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,TECNOLOGIA COMPUTACION E INFORMATICA EDUCATIVA,2021-02-21 12:00:47
1,133883,136613,1,,,0,INCONCLUSO,2,1,2,,,1,0,UNIVERSIDAD ALAS PERUANAS,,CARRERA INGENIERIA CIVIL,2021-02-21 12:00:47
1,133883,136666,2,2018,,0,DIPLOMATURA DE ESPECIALIZACION EN RECICLAJE INCLUSIVO PARA FUNCIONARIOS GUBERNAMENTALES,1,1,1,,,1,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERÚ,,,2021-02-21 12:00:47
1,134365,137240,1,,,0,PRE GRADO,2,1,0,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133836,136542,1,2001,,0,BACHILLER,1,1,1,,,1,0,NACIONAL DEL ALTIPLANO,,CARRERA TRABAJO SOCIAL,2021-02-21 12:00:47
1,133836,136544,2,2006,,0,TRABAJADOR SOCIAL,1,1,1,,,1,0,NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,133852,136560,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133775,136431,1,1978,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,133775,136432,2,1978,,,BACHILLER EN CIENCIAS DERECHO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,133752,136398,1,2017,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133752,136399,2,2012,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,133782,136442,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133764,136424,1,,,0,ESTUDIANTE,2,1,2,,,1,0,UNIVERSIDAD PARTICULAR ALAS PERUANAS,,CULMINANDO EL DECIMO CICLO ACADEMICO,2021-02-21 12:00:47
1,137127,141216,1,,,0,ECONOMIA,2,1,2,,,1,0,UNIVERSIDAD SAN MARTIN DE PORRES,,,2021-02-21 12:00:47
1,137063,141117,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137078,141136,1,1982,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE,,,2021-02-21 12:00:47
1,137097,141164,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134932,138013,1,2018,,,LICENCIADO EN EDUCACIÓN PRIMARIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,134932,138017,2,2008,,0,BACHILLER EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,134932,138018,3,2012,,0,TITULO DE SEGUNDA ESPECIALIDAD PROFESIONALDE EDUCACION RURAL INTERCULTURAL BILINGÜE,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,134710,137706,1,1995,,,BACHILLER EN OBSTETRICIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA,,,2021-02-21 12:00:47
1,134710,137715,2,1995,,0,OBSTETRA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA,,,2021-02-21 12:00:47
1,134134,136935,1,2016,,,"BACHILLER EN CIENCIA SOCIAL, ESPECIALIDAD: : ANTROPOLOGIA SOCIAL",1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA,,,2021-02-21 12:00:47
1,135044,138212,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133954,136697,1,2009,,,LICENCIADO EN PERIODISMO,1,1,1,,,1,,ESCUELA DE PERIODISMO JAIME BAUSATE Y MEZA,,,2021-02-21 12:00:47
1,133954,136698,2,2009,,,BACHILLER EN PERIODISMO,1,1,1,,,1,,ESCUELA DE PERIODISMO JAIME BAUSATE Y MEZA,,,2021-02-21 12:00:47
1,133971,136723,1,2016,,,BACHILLER EN ADMINISTRACIÓN EN TURISMO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN MARTÍN,,,2021-02-21 12:00:47
1,133955,136695,1,2008,,,INGENIERO INDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,133955,136696,2,1989,,,Bachiller en Ingeniería Industrial,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,135257,138510,1,2014,,,INGENIERO CIVIL,1,1,1,,,1,,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,,,2021-02-21 12:00:47
1,135257,138517,2,1996,,0,INGENIERO INDUSTRIAL,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,135103,138291,1,2020,,0,ADMINISTRACION,1,1,2,,,1,0,UNIVERSIDAD PRIVADA ANTENOR ORREGO,,TITULO EN TRAMITE,2021-02-21 12:00:47
1,135214,138450,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135238,138478,1,2015,,,BACHILLER EN ADMINISTRACION TURISTICA Y HOTELERA,1,1,1,,,1,,ASOCIACIÓN CIVIL UNIVERSIDAD CATÓLICA DE TRUJILLO BENEDICTO XVI,,,2021-02-21 12:00:47
1,135305,138579,1,2013,,,CONTADOR PUBLICO,1,1,1,,,1,,UNIVERSIDAD PRIVADA ANTENOR ORREGO,,,2021-02-21 12:00:47
1,135046,138202,1,,,0,DERECHO,2,1,0,,,1,0,UNIVERSIDAD CESAR VALLEJO,,,2021-02-21 12:00:47
1,135070,138235,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136209,139869,1,2015,,,ABOGADA,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,134099,136892,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133991,136747,1,2016,,,BACHILLER EN ADMINISTRACION Y CIENCIAS POLICIALES,1,1,1,,,1,,ESCUELA DE OFICIALES DE LA POLICIA NACIONAL DEL PERÚ,,,2021-02-21 12:00:47
1,134084,136876,1,1980,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,134084,136877,2,1979,,,BACHILLER EN CIENCIAS DERECHO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,136444,140213,1,2017,,,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,136404,140212,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136430,140199,1,1994,,,LICENCIADO EN EDUCACION ESPECIALIDAD PRIMARIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,135058,138210,1,2011,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,135058,138215,2,2011,,0,LICENCIADA EN EDUCACIÓN  INICIAL Y PRIMARIA,1,1,1,,,1,0,UNIVERSIDAD ALAS PERUANAS S A,,,2021-02-21 12:00:47
1,135077,138264,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135095,138273,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135110,138282,1,2015,,,INGENIERO DE SISTEMAS E INFORMÁTICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,134780,137814,1,2001,,0,BACHILLER EN ARQUITECTURA,1,1,1,,,1,0,UNIVERSIDAD PRIVADA CÉSAR VALLEJO PERU,,,2021-02-21 12:00:47
1,134780,137866,2,2003,,0,ARQUITECTO,1,1,1,,,1,0,UNIVERSIDAD PRIVADA CÉSAR VALLEJO PERU,,,2021-02-21 12:00:47
1,134043,136826,1,2019,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE TUMBES,,,2021-02-21 12:00:47
1,134005,136774,1,2006,,0,BACHILLER EN DERECHO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,134005,136775,2,2006,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,135021,138168,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133803,136539,1,,,0,NO CONCLUYO,2,1,2,,,1,0,UNIVERSIDAD SAN IGNACIO DE LOYOLA,,ESTUDIO INGENIERIA DE SISTEMAS,2021-02-21 12:00:47
1,133805,136486,1,,,0,CONCLUIDOS,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE SAN MARTIN,,ESTUDIO DERECHO,2021-02-21 12:00:47
1,133813,136487,1,2008,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,133813,136488,2,2008,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,133824,136524,1,,,0,NO CONCLUIDOS,2,1,2,,,1,0,UNIVERSIDAD ALAS PERUANAS,,ESTUDIO DERECHO,2021-02-21 12:00:47
1,136919,140913,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134424,137334,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134428,137325,1,,,0,INGENIERIA ADMINISTRATIVA,2,1,2,,,1,0,INCA GARCILAZO DE LA VEGA,,,2021-02-21 12:00:47
1,134432,137330,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137408,141572,1,2009,,,LICENCIADO EN CIENCIAS MILITARES,1,1,1,,,1,,ESCUELA MILITAR DE CHORRILLOS “CORONEL FRANCISCO BOLOGNESI”,,,2021-02-21 12:00:47
1,137050,141090,1,2019,,,LICENCIADA EN CIENCIAS DE LA COMUNICACIÓN,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,137050,141102,2,1996,,0,LICENCIADA EN ADMINISTRACION,1,1,1,,,1,0,UNIVERSIDAD ANDINA DE CUSCO,,,2021-02-21 12:00:47
1,137209,141318,1,1996,,0,DERECHO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,,,2021-02-21 12:00:47
1,137216,141328,1,,,0,DERECHO,2,1,2,,,1,0,UNIVERSIDAD CATOLICA SANTA MARIA,,,2021-02-21 12:00:47
1,137304,141444,1,,,0,DERECHO,2,1,2,,,1,0,NESTOR CACERES VELASQUEZ,,,2021-02-21 12:00:47
1,137012,141038,1,,,0,CIENCIAS ADMINISTRATIVAS Y MARKETING ESTRATEGICO,2,1,2,,,1,0,JOSE CARLOS MARIATEGUI,,,2021-02-21 12:00:47
1,135156,138364,1,,,0,NO APLICA,2,1,2,,,1,0,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,,FACULTAD DE CIENCIAS DE LA EDUCACION Y HUMANIDADES  ESPECIALIDAD EDUCACION FISICA,2021-02-21 12:00:47
1,135165,138369,1,2014,,,BIOLOGO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,136095,139751,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136102,139735,1,,,0,NO APLICA,2,1,2,,,1,0,UNIVERSIDAD TECNOLOGICA DEL PERÚ,,,2021-02-21 12:00:47
1,136125,139753,1,1994,,,INGENIERO ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,136738,140719,1,2014,,0,LICENCIADA EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,,,2021-02-21 12:00:47
1,136132,139767,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137564,141820,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136135,139771,1,2019,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
1,135981,139547,1,2005,,0,BACHILLER EN EDUCACION,1,1,0,,,1,0,UNIVERSIDAD NACIONAL DE PIURA,,FACULTAD DE CIENCIAS SOCIALES Y EDUCACION,2021-02-21 12:00:47
1,135995,139557,1,2020,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,135999,139567,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136001,139575,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137829,142162,1,2006,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,136935,142057,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137847,142188,1,2011,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,137889,142258,1,2015,,,LICENCIADO EN ADMINISTRACION Y CIENCIAS POLICIALES,1,1,1,,,1,,ESCUELA DE OFICIALES DE LA POLICIA NACIONAL DEL PERÚ,,,2021-02-21 12:00:47
1,135564,138918,1,2020,,0,FARMACIA Y BIOQUÍMICA,1,1,1,,,1,0,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,,,2021-02-21 12:00:47
1,135739,139205,1,2013,,0,MEDICO VETERINARIO Y ZOOTENISTA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,,,2021-02-21 12:00:47
1,135769,139251,1,2017,,,Bachiller en Ciencias de la Comunicación Social,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,135779,139270,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135808,139301,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135820,139323,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133951,136690,1,1981,,,INGENIERO GEOLOGO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,133951,136691,2,1978,,,BACHILLER EN INGENIERIA GEOLOGICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,133967,136850,1,2020,,0,BACHILLER,1,1,1,,,1,0,UNH HUANCAVELICA,,CARRERA DOCENTE EN EDUCACION PRIMARIA,2021-02-21 12:00:47
1,133972,136724,1,1989,,,INGENIERO ZOOTECNISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ,,,2021-02-21 12:00:47
1,133972,136725,2,1987,,,BACHILLER EN ZOOTECNIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ,,,2021-02-21 12:00:47
1,134071,136866,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134138,136965,1,1973,,0,MÉDICO CIRUJANO,1,1,1,,,1,0,UNIVERSIDAD MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,134104,136899,1,,,0,ADMINISTRACIÓN Y MARKETING - NOVENO CICLO,2,1,2,,,1,0,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,,,2021-02-21 12:00:47
1,134168,136984,1,,,0,LICENCIADO EN CIENCIA POLÍTICA,1,1,1,,,1,0,UNIVERSIDAD DEL NORTE SANTO TOMAS,,TÍTULO OBTENIDO EN LA REPÚBLICA ARGENTINA CON CÓDIGO UJ140112,2021-02-21 12:00:47
