idEstado,idHojaVida,idHVEduTecnico,strCarreraTecnico,strCenEstudioTecnico,strConcluidoEduTecnico,strTengoEduTecnico,strUsuario,strComentario,fecha_registro
1,133779,130473,PROFESIONAL TECNICO HOTELERA,HONORIO DELGADO,1,1,,,2021-02-21 12:00:47
1,133784,130492,,,0,0,,,2021-02-21 12:00:47
1,133757,130454,,,0,0,,,2021-02-21 12:00:47
1,134257,130912,,,0,0,,,2021-02-21 12:00:47
1,133785,130475,,,0,0,,,2021-02-21 12:00:47
1,133774,130469,MARKETING,INSTITUTO DELSUR,2,1,,,2021-02-21 12:00:47
1,136875,133382,ADMINISTRACION DE NEGOCIOS,IPAE,2,1,,,2021-02-21 12:00:47
1,136914,133434,,,0,0,,,2021-02-21 12:00:47
1,136921,133440,,,0,0,,,2021-02-21 12:00:47
1,136927,133445,,,0,0,,,2021-02-21 12:00:47
1,135458,131972,,,0,2,,,2021-02-21 12:00:47
1,135784,132304,,,0,0,,,2021-02-21 12:00:47
1,135824,132339,TRADUCTORA BILINGUE,UK BRITANICO,1,1,,,2021-02-21 12:00:47
1,135863,132378,TECNICO EN ADMINISTRACIÓN,INSTITUTO SUPERIOR TECNOLOGICO  REPUBLICA FEDERAL DE ALEMANIA,1,1,,,2021-02-21 12:00:47
1,136427,132946,TECNICA DE ENFERMERIA,FLORENCIA NIGHTINGALE,1,1,,,2021-02-21 12:00:47
1,135991,132500,,,0,0,,,2021-02-21 12:00:47
1,136189,132701,,,0,2,,,2021-02-21 12:00:47
1,137296,133799,PROGRAMA PUBLICIDAD Y DISEÑO GRÁFICO,INSTITUTO TECNOLÓGICO DEL NORTE DE TRUJILLO,1,1,,,2021-02-21 12:00:47
1,136304,132812,,,0,0,,,2021-02-21 12:00:47
1,136368,132879,,,0,0,,,2021-02-21 12:00:47
1,136860,133370,PERIODISMO,IDG-UNT,1,1,,,2021-02-21 12:00:47
1,136734,133227,SUFICIENCIA EN INGLES,INSTITUTO CULTURAL PERUANO NORTE AMERICANO,1,1,,,2021-02-21 12:00:47
1,136439,132937,,,0,0,,,2021-02-21 12:00:47
1,136420,132921,SECRETARIADO EJECUTIVO,CEPRO CAJAMARCA,1,1,,3 AÑOS,2021-02-21 12:00:47
1,137521,134046,,,0,2,,,2021-02-21 12:00:47
1,137553,134066,,,0,0,,,2021-02-21 12:00:47
1,137544,134055,,,0,2,,,2021-02-21 12:00:47
1,137118,133638,,,0,0,,,2021-02-21 12:00:47
1,137407,133906,,,0,0,,,2021-02-21 12:00:47
1,137074,133604,,,0,0,,,2021-02-21 12:00:47
1,137087,133608,,,0,0,,,2021-02-21 12:00:47
1,137352,133851,,,0,0,,,2021-02-21 12:00:47
1,136963,133489,,,0,0,,,2021-02-21 12:00:47
1,136655,133148,,,0,0,,,2021-02-21 12:00:47
1,136665,133162,PROFESOR DE LENGUA Y LITERATURA,JOSE ENCINAS,1,1,,,2021-02-21 12:00:47
1,136676,133166,,,0,0,,,2021-02-21 12:00:47
1,136687,133179,ABASTECIMIENTO,CEFAP,1,1,,,2021-02-21 12:00:47
1,134315,130947,,,0,0,,,2021-02-21 12:00:47
1,134479,131281,,,0,0,,,2021-02-21 12:00:47
1,134904,131471,,,0,0,,,2021-02-21 12:00:47
1,135086,131639,CONCILIADORA EXTRAJUDICIAL,MINDES,1,1,,,2021-02-21 12:00:47
1,134786,131393,,,0,0,,,2021-02-21 12:00:47
1,135683,132199,,,0,0,,,2021-02-21 12:00:47
1,135690,132205,,,0,0,,,2021-02-21 12:00:47
1,135693,132209,,,0,0,,,2021-02-21 12:00:47
1,135185,131733,,,0,0,,,2021-02-21 12:00:47
1,134522,131145,,,0,2,,,2021-02-21 12:00:47
1,134014,131135,,,0,2,,,2021-02-21 12:00:47
1,134181,130839,,,0,0,,,2021-02-21 12:00:47
1,134515,131137,,,0,0,,,2021-02-21 12:00:47
1,134520,131143,ENFERMERIA TECNICA,INSTITUTO,1,1,,,2021-02-21 12:00:47
1,133788,130480,,,0,0,,,2021-02-21 12:00:47
1,133761,130457,,,0,0,,,2021-02-21 12:00:47
1,133889,130581,,,0,0,,,2021-02-21 12:00:47
1,136618,133098,,,0,0,,,2021-02-21 12:00:47
1,137281,133789,,,0,0,,,2021-02-21 12:00:47
1,136630,133115,,,0,0,,,2021-02-21 12:00:47
1,136984,133500,,,0,0,,,2021-02-21 12:00:47
1,136977,133493,ADMINISTRACION DE EMPRESAS,INSTITUTO SABIO ANTUNES DE MAYOLO,1,1,,EGRESADO,2021-02-21 12:00:47
1,136990,133504,,,0,0,,,2021-02-21 12:00:47
1,134879,131756,,,0,0,,,2021-02-21 12:00:47
1,134880,133133,,,0,0,,,2021-02-21 12:00:47
1,135308,131839,,,0,2,,,2021-02-21 12:00:47
1,134881,131804,,,0,0,,,2021-02-21 12:00:47
1,136025,132539,,,0,0,,,2021-02-21 12:00:47
1,136332,132831,,,0,0,,,2021-02-21 12:00:47
1,136088,132605,,,0,0,,,2021-02-21 12:00:47
1,136213,132735,,,0,0,,,2021-02-21 12:00:47
1,136296,132830,,,0,0,,,2021-02-21 12:00:47
1,135624,133637,,,0,2,,,2021-02-21 12:00:47
1,135629,132143,,,0,0,,,2021-02-21 12:00:47
1,135646,132160,,,0,0,,,2021-02-21 12:00:47
1,135657,132171,TÉCNICO EN COMPUTACIÓN,PROCEDAT - PERÚ,1,1,,,2021-02-21 12:00:47
1,135668,132185,,,0,2,,,2021-02-21 12:00:47
1,135777,132292,,,0,0,,,2021-02-21 12:00:47
1,135794,132324,,,0,2,,,2021-02-21 12:00:47
1,135901,132411,,,0,0,,,2021-02-21 12:00:47
1,135363,132367,,,0,0,,,2021-02-21 12:00:47
1,136951,133481,,,0,2,,,2021-02-21 12:00:47
1,137300,133808,,,0,0,,,2021-02-21 12:00:47
1,137200,133715,,,0,0,,,2021-02-21 12:00:47
1,137472,133969,,,0,0,,,2021-02-21 12:00:47
1,136417,132922,,,0,2,,,2021-02-21 12:00:47
1,137470,133965,,,0,0,,,2021-02-21 12:00:47
1,137441,133934,TECNICO CONTABLE,INSTITUTO GARCILASO DE LA VEGA,1,1,,,2021-02-21 12:00:47
1,134825,131422,,,0,0,,,2021-02-21 12:00:47
1,135251,131769,,,0,0,,,2021-02-21 12:00:47
1,134839,131439,,,0,2,,,2021-02-21 12:00:47
1,134830,131514,,,0,0,,,2021-02-21 12:00:47
1,135766,132286,,,0,0,,,2021-02-21 12:00:47
1,136003,132551,,,0,0,,,2021-02-21 12:00:47
1,136165,132819,,,0,0,,,2021-02-21 12:00:47
1,136801,133306,,,0,2,,,2021-02-21 12:00:47
1,134510,131131,,,0,0,,,2021-02-21 12:00:47
1,134493,131116,,,0,0,,,2021-02-21 12:00:47
1,134491,131114,,,0,2,,,2021-02-21 12:00:47
1,134863,131463,TECNICO JURIDICO,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERÚ,1,1,,,2021-02-21 12:00:47
1,135147,131699,SECRETARIADO EJECUTIVO,INSTITUTO SUPERIOR TECNOLOGICO MIGUEL GRAU,1,1,,,2021-02-21 12:00:47
1,134478,131100,,,0,0,,,2021-02-21 12:00:47
1,134497,131120,,,0,0,,,2021-02-21 12:00:47
1,134853,131453,,,0,2,,,2021-02-21 12:00:47
1,134503,131125,,,0,2,,,2021-02-21 12:00:47
1,134525,131151,,,0,2,,,2021-02-21 12:00:47
1,134541,131166,AGROPECUARIA,INSY CAJAMARCA,1,1,,,2021-02-21 12:00:47
1,137032,133549,,,0,0,,,2021-02-21 12:00:47
1,134536,131160,,,0,0,,,2021-02-21 12:00:47
1,134887,133528,RELACIONES PUBLICAS,UNIVERSIDAD NACIONAL DE TRUJILLO- INSTITUTO DE DESAROLLO GERENCIAL,1,1,,ES UN DIPLOMADO DE ESPECIALIZACIÓN DE EXTENSIÓN UNIVERSITARIA ( CONVENIO ENTRE EL INSTITUTO Y LA UNIVERSIDAD),2021-02-21 12:00:47
1,134888,132478,,,0,0,,,2021-02-21 12:00:47
1,134889,134258,TÉCNICO EN GUÍA OFICIAL DE TURISMO,ISTP JORGE BASADRE GROHMAN,1,1,,,2021-02-21 12:00:47
1,134890,132501,,,0,0,,,2021-02-21 12:00:47
1,136035,132748,,,0,0,,,2021-02-21 12:00:47
1,136372,132894,TITULO,ISP ARISTIDES MERINO MERINO - CELENDIN,1,1,,DOCENTE DE HISTORIA Y GEOGRAFIA,2021-02-21 12:00:47
1,136449,132950,,,0,0,,,2021-02-21 12:00:47
1,135030,131590,,,0,0,,,2021-02-21 12:00:47
1,134836,131434,,,0,0,,,2021-02-21 12:00:47
1,134840,131437,,,0,2,,,2021-02-21 12:00:47
1,134918,131485,EGRESADO,CESCA,1,1,,TECNICO EN CONPUTACION E INFORMATICA,2021-02-21 12:00:47
1,137257,133759,,,0,0,,,2021-02-21 12:00:47
1,135260,131788,,,0,2,,,2021-02-21 12:00:47
1,135436,132395,,,0,0,,,2021-02-21 12:00:47
1,135909,132465,,,0,0,,,2021-02-21 12:00:47
1,135076,131631,,,0,0,,,2021-02-21 12:00:47
1,135102,131656,,,0,0,,,2021-02-21 12:00:47
1,135114,131666,,,0,0,,,2021-02-21 12:00:47
1,135233,131766,TECNICO EN ADMINISTRACION DE NEGOCIOS,INSTITUTO TECNOLOGICO DEL NORTE,1,1,,,2021-02-21 12:00:47
1,135375,131918,,,0,0,,,2021-02-21 12:00:47
1,135288,131846,,,0,2,,,2021-02-21 12:00:47
1,134226,130880,,,0,0,,,2021-02-21 12:00:47
1,134950,131519,,,0,0,,,2021-02-21 12:00:47
1,135352,131874,,,0,0,,,2021-02-21 12:00:47
1,134947,131508,,,0,0,,,2021-02-21 12:00:47
1,134156,130817,,,0,0,,,2021-02-21 12:00:47
1,135071,131633,PREFESIONAL TECNICO EN SECRETARIADO EJECUTIVO,INSTITUTO SUPERIOR TECNOLÓGICO DE RIOJA,1,1,,ACTUALMENTE SE LLAMA INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PÚBLICO RIOJA,2021-02-21 12:00:47
1,135438,131947,,,0,0,,,2021-02-21 12:00:47
1,135655,132195,ADMINISTRADORA,IPAE,1,1,,,2021-02-21 12:00:47
1,135651,132174,TECNICO EN MECANICA,ITS MARIA ROSARIO ARAOZ PINTO,1,1,,EGRESADO PERO NO TITULADO,2021-02-21 12:00:47
1,135644,132157,CIENCIAS DE LA COMUNICACION,IPC,1,1,,,2021-02-21 12:00:47
1,137635,134150,,,0,0,,,2021-02-21 12:00:47
1,137631,134148,,,0,0,,,2021-02-21 12:00:47
1,137858,134385,,,0,0,,,2021-02-21 12:00:47
1,137636,134151,,,0,0,,,2021-02-21 12:00:47
1,137638,134500,,,0,2,,,2021-02-21 12:00:47
1,137639,134153,,,0,0,,,2021-02-21 12:00:47
1,134610,131236,,,0,0,,,2021-02-21 12:00:47
1,134620,131245,,,0,2,,,2021-02-21 12:00:47
1,134803,131412,,,0,0,,,2021-02-21 12:00:47
1,135868,132389,,,0,2,,,2021-02-21 12:00:47
1,135988,132497,,,0,0,,,2021-02-21 12:00:47
1,135970,132481,,,0,0,,,2021-02-21 12:00:47
1,135916,132440,TECNICO AGROPECUARIO,IESTP-CURAHUASI,2,1,,,2021-02-21 12:00:47
1,136522,133286,OPERADOR DE MICROCOMPUTADORAS,SENATI,1,1,,,2021-02-21 12:00:47
1,136542,133171,,,0,0,,,2021-02-21 12:00:47
1,136538,133418,,,0,0,,,2021-02-21 12:00:47
1,136543,133322,,,0,0,,,2021-02-21 12:00:47
1,136529,133034,,,0,0,,,2021-02-21 12:00:47
1,136544,133039,PROFESIONAL TÉCNICO EN TÉCNICA EN FARMACIA,SUPERIOR TECNOLÓGICO - EUGENIO PACCELLY,1,1,,,2021-02-21 12:00:47
1,135358,131876,,,0,0,,,2021-02-21 12:00:47
1,135896,132407,,,0,0,,,2021-02-21 12:00:47
1,134325,130956,COMPUTACION E INFORMATICA,INSTITUTO OSCAR ARTETA TERSI,2,1,,RENUNCIE  LUEGO DE CULMINAR EL PRIMER AÑO,2021-02-21 12:00:47
1,135998,132509,,,0,0,,,2021-02-21 12:00:47
1,136044,132560,,,0,0,,,2021-02-21 12:00:47
1,136026,132544,ELECTRICIDAD,INSTITUTO SUPERIOR TECNOLOGICO ANDRES AVELINO CACERES DORREGARAY,1,1,,,2021-02-21 12:00:47
1,136061,132572,PROFESIONAL TÉCNICO EN ADMINISTRACIÓN,SUPERIOR TECNOLÓGICO - CONTINENTAL,1,1,,,2021-02-21 12:00:47
1,137356,133855,,,0,0,,,2021-02-21 12:00:47
1,134832,131429,,,0,0,,,2021-02-21 12:00:47
1,137411,133899,,,0,0,,,2021-02-21 12:00:47
1,137197,133711,,,0,0,,,2021-02-21 12:00:47
1,137194,133707,,,0,0,,,2021-02-21 12:00:47
1,137196,133710,,,0,0,,,2021-02-21 12:00:47
1,137192,133704,,,0,0,,,2021-02-21 12:00:47
1,137195,133709,,,0,0,,,2021-02-21 12:00:47
1,137191,133703,COMPUATCION E INFORMATICA,ISTP   SALAZAR ROMERO,1,1,,,2021-02-21 12:00:47
1,136530,133028,,,0,0,,,2021-02-21 12:00:47
1,135680,132196,,,0,0,,,2021-02-21 12:00:47
1,135687,132208,,,0,0,,,2021-02-21 12:00:47
1,135696,132213,,,0,0,,,2021-02-21 12:00:47
1,135701,132220,ADMINISTRACIÓN DE EMPRESAS,CEPEA,2,1,,,2021-02-21 12:00:47
1,135703,133971,CERTIFICADO PROFESIONAL DE TECNICO OPERATIVO,SENATI,1,1,,,2021-02-21 12:00:47
1,137350,133845,PROTESIS DENTAL,INSTITUTO JOSE CARLOS MARIATEGUI,1,1,,,2021-02-21 12:00:47
1,134761,131364,,,0,0,,,2021-02-21 12:00:47
1,136983,133513,,,0,0,,,2021-02-21 12:00:47
1,135278,131808,,,0,0,,,2021-02-21 12:00:47
1,135633,132148,,,0,0,,,2021-02-21 12:00:47
1,135302,131830,,,0,0,,,2021-02-21 12:00:47
1,135931,132439,,,0,0,,,2021-02-21 12:00:47
1,135395,132134,,,0,0,,,2021-02-21 12:00:47
1,135249,131772,,,0,0,,,2021-02-21 12:00:47
1,135627,132139,,,0,0,,,2021-02-21 12:00:47
1,136073,132588,,,0,2,,,2021-02-21 12:00:47
1,136084,132601,,,0,0,,,2021-02-21 12:00:47
1,134797,132610,,,0,0,,,2021-02-21 12:00:47
1,134868,132614,,,0,0,,,2021-02-21 12:00:47
1,135084,131646,,,0,0,,,2021-02-21 12:00:47
1,134585,131210,,,0,0,,,2021-02-21 12:00:47
1,134597,134000,,,0,2,,,2021-02-21 12:00:47
1,134909,131478,,,0,0,,,2021-02-21 12:00:47
1,134604,131227,,,0,0,,,2021-02-21 12:00:47
1,134815,131420,,,0,0,,,2021-02-21 12:00:47
1,134608,131233,CONPUTACION E INFORMATICA,INSTITUTO TECNOLOGICO DEL NORTE,1,1,,,2021-02-21 12:00:47
1,134613,134047,,,0,0,,,2021-02-21 12:00:47
1,134018,130695,,,0,0,,,2021-02-21 12:00:47
1,134031,130709,,,0,0,,,2021-02-21 12:00:47
1,134015,130690,,,0,0,,,2021-02-21 12:00:47
1,134033,130708,,,0,0,,,2021-02-21 12:00:47
1,137160,133674,LOCUCION,INSTITUTO AMERICAM SYSTEM,1,1,,NO SACO EL TITULO,2021-02-21 12:00:47
1,134730,131540,,,0,0,,,2021-02-21 12:00:47
1,134738,131351,,,0,0,,,2021-02-21 12:00:47
1,134744,131354,GESTION PUBLICA,UNIVERSIDAD MAYOR DE SAN MARCOS,1,1,,CARRERA TECNICA 12 MESES,2021-02-21 12:00:47
1,136926,133444,,,0,0,,,2021-02-21 12:00:47
1,134452,131069,,,0,0,,,2021-02-21 12:00:47
1,135599,132140,MECANICO DE REFRIGERACION,SENATI,1,1,,CONCLUIDO EN EL AÑO 1981,2021-02-21 12:00:47
1,135759,132277,,,0,0,,,2021-02-21 12:00:47
1,135805,132321,,,0,0,,,2021-02-21 12:00:47
1,134322,130954,,,0,0,,,2021-02-21 12:00:47
1,136772,133269,PROFESORA NACIONAL,I S ISABEL TABOGA,1,1,,,2021-02-21 12:00:47
1,135310,131837,TECNICO EN MECANICA DE PRODUCCION,INSTITUTO SUPERIOR TECNOLOGICO CATALINA BUENDIA DE PECHO,1,1,,,2021-02-21 12:00:47
1,134327,130958,,,0,0,,,2021-02-21 12:00:47
1,133884,130572,,,0,0,,,2021-02-21 12:00:47
1,133885,130571,,,0,0,,,2021-02-21 12:00:47
1,133974,130651,,,0,0,,,2021-02-21 12:00:47
1,133983,130661,,,0,0,,,2021-02-21 12:00:47
1,134006,130719,DISEÑO DE INTERIORES,SENCICO,2,1,,SEGUNDO CICLO,2021-02-21 12:00:47
1,134067,130743,,,0,0,,,2021-02-21 12:00:47
1,134078,130753,,,0,0,,,2021-02-21 12:00:47
1,133980,130660,,,0,0,,,2021-02-21 12:00:47
1,134000,130693,,,0,2,,,2021-02-21 12:00:47
1,134034,130714,,,0,2,,,2021-02-21 12:00:47
1,134046,130723,,,0,0,,,2021-02-21 12:00:47
1,134055,130730,,,0,0,,,2021-02-21 12:00:47
1,133982,130662,REDES Y COMUNICACIONES,TECSUP,1,1,,TÉCNICA TITULADA,2021-02-21 12:00:47
1,134196,131202,,,0,0,,,2021-02-21 12:00:47
1,134007,130729,,,0,0,,,2021-02-21 12:00:47
1,134060,130737,,,0,0,,,2021-02-21 12:00:47
1,134068,131198,TECNICA ELECTRONICA,ANTENOR ORREGO ESPINOZA,1,1,,,2021-02-21 12:00:47
1,134069,130752,,,0,0,,,2021-02-21 12:00:47
1,134082,130797,CONFECCIÓN TEXTIL,SENATI,1,1,,,2021-02-21 12:00:47
1,134016,130691,,,0,0,,,2021-02-21 12:00:47
1,134021,130700,,,0,0,,,2021-02-21 12:00:47
1,134030,130712,,,0,2,,,2021-02-21 12:00:47
1,134047,130724,ADMINISTRACIÓN DE EMPRESAS,CIBERTEC,2,1,,,2021-02-21 12:00:47
1,134056,130731,,,0,0,,,2021-02-21 12:00:47
1,134070,131163,,,0,0,,,2021-02-21 12:00:47
1,134072,131130,TECNICO EN MANTENIMIENTO DE EQUIPOS PESADOS,CFTM  UNI,1,1,,,2021-02-21 12:00:47
1,134076,130755,,,0,0,,,2021-02-21 12:00:47
1,134074,130747,,,0,0,,,2021-02-21 12:00:47
1,134080,130756,CONTABILIDAD,IDAT,2,1,,,2021-02-21 12:00:47
1,134085,130761,COMPUTACIÓN E INFORMATICA,INSTITUTO SUPERIOR TECNOLOGICO CEPEA,1,1,,,2021-02-21 12:00:47
1,134129,130809,CONTABILIDAD,INSTITUTO CUETO FERNANDINI,1,1,,,2021-02-21 12:00:47
1,134135,130801,,,0,0,,,2021-02-21 12:00:47
1,134087,130807,,,0,0,,,2021-02-21 12:00:47
1,134130,130800,EDIFICACIONES,ESCUELA SUPERIOR TECNICA SENCICO,2,1,,,2021-02-21 12:00:47
1,135519,132031,,,0,0,,,2021-02-21 12:00:47
1,135561,132076,OPERADOR DE COMPUTADORAS,SENATI,1,1,,,2021-02-21 12:00:47
1,136561,133059,,,0,0,,,2021-02-21 12:00:47
1,135470,131993,PROFESIONAL TÉCNICO EN CONTABILIDAD,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PARTICULAR CIRO ALEGRÍA,1,1,,,2021-02-21 12:00:47
1,136085,132611,DIPLOMA DE ACTRIZ PROFESIONAL,ESCUELA DE TEATRO DE LA PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,1,1,,,2021-02-21 12:00:47
1,134900,132786,,,0,0,,,2021-02-21 12:00:47
1,134901,132842,,,0,0,,,2021-02-21 12:00:47
1,134902,132856,,,0,0,,,2021-02-21 12:00:47
1,137431,134095,,,0,0,,,2021-02-21 12:00:47
1,137837,134357,,,0,0,,,2021-02-21 12:00:47
1,137851,134372,,,0,0,,,2021-02-21 12:00:47
1,137828,134345,,,0,0,,,2021-02-21 12:00:47
1,135959,133573,,,0,0,,,2021-02-21 12:00:47
1,137040,133560,,,0,0,,,2021-02-21 12:00:47
1,136857,133543,,,0,0,,,2021-02-21 12:00:47
1,136858,133988,,,0,0,,,2021-02-21 12:00:47
1,136212,132722,,,0,0,,,2021-02-21 12:00:47
1,136110,132630,,,0,2,,,2021-02-21 12:00:47
1,134891,132741,,,0,2,,,2021-02-21 12:00:47
1,134892,132567,TÉCNICO EN COMPUTACION E INFORMATICA,ISTP JOSE CARLOS MARIATEGUI,1,1,,,2021-02-21 12:00:47
1,135622,132132,,,0,0,,,2021-02-21 12:00:47
1,135615,132123,,,0,2,,,2021-02-21 12:00:47
1,134495,131117,,,0,0,,,2021-02-21 12:00:47
1,135355,131877,,,0,0,,,2021-02-21 12:00:47
1,135306,131840,ENFERMERÍA TÉCNICA,ISTP LA MERCED,1,1,,,2021-02-21 12:00:47
1,135373,131899,,,0,0,,,2021-02-21 12:00:47
1,135749,132271,,,0,0,,,2021-02-21 12:00:47
1,135742,132260,,,0,0,,,2021-02-21 12:00:47
1,135389,131914,,,0,0,,,2021-02-21 12:00:47
1,136410,132916,,,0,0,,,2021-02-21 12:00:47
1,134948,131521,,,0,2,,,2021-02-21 12:00:47
1,136240,133198,TECNICO EN ADMINISTRACION,INSTITUTO TECNOLOGICO IDAT,1,1,,,2021-02-21 12:00:47
1,134978,131535,,,0,0,,,2021-02-21 12:00:47
1,135482,131995,,,0,0,,,2021-02-21 12:00:47
1,135494,132008,,,0,0,,,2021-02-21 12:00:47
1,135507,132019,,,0,0,,,2021-02-21 12:00:47
1,135516,132025,,,0,0,,,2021-02-21 12:00:47
1,135550,132081,,,0,0,,,2021-02-21 12:00:47
1,135590,132093,AGROPECUARIA,INSTITUTO SUPERIOR TECNOLOGICO PÚBLICO DE HUANCAVELICA,1,1,,,2021-02-21 12:00:47
1,135606,132118,,,0,0,,,2021-02-21 12:00:47
1,135613,132122,,,0,0,,,2021-02-21 12:00:47
1,136363,132872,CONTABILIDAD,INTITUTO SUPERIOR LUIS  E VALCARCEL,1,1,,,2021-02-21 12:00:47
1,136376,132881,TECNICO PROFESIONAL,INTITUTO SUPERIOR JOSE CARLOS MARIATEGUI,1,1,,,2021-02-21 12:00:47
1,136384,132885,,,0,0,,,2021-02-21 12:00:47
1,135027,131770,TECNICO  AGROPECUARIO,INA NRO 7 CASTILLA,1,1,,,2021-02-21 12:00:47
1,135230,131754,,,0,2,,,2021-02-21 12:00:47
1,135236,131758,,,0,0,,,2021-02-21 12:00:47
1,135819,132329,,,0,0,,,2021-02-21 12:00:47
1,135311,131833,,,0,0,,,2021-02-21 12:00:47
1,135326,131852,,,0,0,,,2021-02-21 12:00:47
1,134390,131012,,,0,0,,,2021-02-21 12:00:47
1,135019,131578,ING TELECOMUNICACIONES,INSTITUTO  TELESUP,1,1,,,2021-02-21 12:00:47
1,134204,130865,ADMINISTRACIÓN DE EMPRESAS,IPAE,2,1,,ESTUDIOS REALIZADOS TRES SEMESTRES,2021-02-21 12:00:47
1,134468,131090,,,0,0,,,2021-02-21 12:00:47
1,134471,131094,PROFESIONAL TÉCNICO EN ADMINISTRACIÓN DE HOTELES Y RESTAURANTES,SUPERIOR TECNOLÓGICO - DE TURISMO DE PUNO,1,1,,,2021-02-21 12:00:47
1,134472,131097,,,0,0,,,2021-02-21 12:00:47
1,134473,131098,,,0,0,,,2021-02-21 12:00:47
1,134474,131099,,,0,0,,,2021-02-21 12:00:47
1,136392,132893,,,0,0,,,2021-02-21 12:00:47
1,136603,133085,,,0,0,,,2021-02-21 12:00:47
1,135923,132435,,,0,0,,,2021-02-21 12:00:47
1,136624,133108,,,0,0,,,2021-02-21 12:00:47
1,136590,133075,,,0,0,,,2021-02-21 12:00:47
1,136613,133096,,,0,0,,,2021-02-21 12:00:47
1,137393,133888,,,0,2,,,2021-02-21 12:00:47
1,137413,133903,,,0,0,,,2021-02-21 12:00:47
1,137419,133911,,,0,0,,,2021-02-21 12:00:47
1,137360,133860,PROFESIONAL TÉCNICO EN SECRETARIADO EJECUTIVO,SUPERIOR TECNOLÓGICO - CEPEA,1,1,,,2021-02-21 12:00:47
1,135159,131718,,,0,2,,,2021-02-21 12:00:47
1,135227,131757,,,0,2,,,2021-02-21 12:00:47
1,135391,131916,,,0,2,,,2021-02-21 12:00:47
1,135816,132326,TECNICO AGROPECUARIO,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO DE KIMBIRI,2,1,,SEGUNDO SEMESTRE,2021-02-21 12:00:47
1,135209,131741,,,0,2,,,2021-02-21 12:00:47
1,135741,132261,ENFERMERIA TECNICA,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO DE KIMBIRI,1,1,,GRADUADA,2021-02-21 12:00:47
1,134259,130915,,,0,0,,,2021-02-21 12:00:47
1,135216,131743,,,0,0,,,2021-02-21 12:00:47
1,135226,131764,,,0,0,,,2021-02-21 12:00:47
1,135419,131994,,,0,0,,,2021-02-21 12:00:47
1,135223,131749,PROFESIONAL TÉCNICO EN COMPUTACIÓN E INFORMÁTICA,SUPERIOR TECNOLÓGICO - ITEC,1,1,,,2021-02-21 12:00:47
1,136451,132952,,,0,0,,,2021-02-21 12:00:47
1,136474,132982,,,0,0,,,2021-02-21 12:00:47
1,136389,132961,PROFESOR DE EDUCACION FISICA,CESIRED,1,1,,,2021-02-21 12:00:47
1,136147,132667,,,0,0,,,2021-02-21 12:00:47
1,136148,132679,,,0,0,,,2021-02-21 12:00:47
1,135992,132662,,,0,0,,,2021-02-21 12:00:47
1,136011,132657,,,0,0,,,2021-02-21 12:00:47
1,134079,131395,,,0,0,,,2021-02-21 12:00:47
1,135872,132374,,,0,0,,,2021-02-21 12:00:47
1,136972,133483,,,0,0,,,2021-02-21 12:00:47
1,135926,132437,,,0,0,,,2021-02-21 12:00:47
1,135946,132456,ADMINISTRACION DE EMPRESA,IST ARGENTINA,1,1,,TITULO A NOMBRE LA NACION,2021-02-21 12:00:47
1,135962,134118,,,0,0,,,2021-02-21 12:00:47
1,135968,132474,,,0,0,,,2021-02-21 12:00:47
1,135015,131574,,,0,0,,,2021-02-21 12:00:47
1,134994,131551,,,0,0,,,2021-02-21 12:00:47
1,134952,131515,,,0,0,,,2021-02-21 12:00:47
1,135050,131607,,,0,0,,,2021-02-21 12:00:47
1,135092,131643,,,0,0,,,2021-02-21 12:00:47
1,135038,131598,,,0,0,,,2021-02-21 12:00:47
1,134184,130846,BACHILLER PROFESIONAL EN CONTABILIDAD,INSTITUTO DE EDUCACIÓN SUPERIOR JOSÉ CARLOS MARIÁTEGUI,1,1,,,2021-02-21 12:00:47
1,134186,130850,,,0,2,,,2021-02-21 12:00:47
1,134742,131355,,,0,0,,,2021-02-21 12:00:47
1,136330,132846,,,0,2,,,2021-02-21 12:00:47
1,136382,132884,,,0,2,,,2021-02-21 12:00:47
1,136415,132919,,,0,0,,,2021-02-21 12:00:47
1,136441,132943,ADMINISTRACIÓN,INSTITUTO SUPERIOR TECNOLÓGICO  SAN AGUSTIN,1,1,,,2021-02-21 12:00:47
1,136450,132953,,,0,2,,,2021-02-21 12:00:47
1,136463,132966,,,0,2,,,2021-02-21 12:00:47
1,135357,131888,,,0,2,,,2021-02-21 12:00:47
1,135885,132390,CERTIFICADO EN POLITICAS PUBLICAS Y PLANES DE MEJORA DE SERVICIOS ORIENTADOS A LA NIÑEZ,UNIVERSIDAD ESAN,1,1,,AÑO 2015,2021-02-21 12:00:47
1,135734,132436,,,0,0,,,2021-02-21 12:00:47
1,135729,132248,,,0,0,,,2021-02-21 12:00:47
1,137437,133923,,,0,0,,,2021-02-21 12:00:47
1,137552,134072,,,0,0,,,2021-02-21 12:00:47
