idEstado,idHVInfoAdicional,idHojaVida,strInfoAdicional,strTengoInfoAdicional,strUsuario,fecha_registro
1,132276,136394,,2,,2021-03-14 14:20:15
1,132587,136730,,2,,2021-03-14 14:20:15
1,132525,136742,,2,,2021-03-14 14:20:15
1,132555,136755,ACUSACION FISCAL 1ER JUZGADO DE LA INVESTIGACION PREPARATORIA -EXP: 1218-2019 CORTE SUPERIOR DE HUANCAVELICA - DELITO COHECHO PASIVO PROPIO,1,,2021-03-14 14:20:15
1,132556,136171,,2,,2021-03-14 14:20:15
1,132013,136203,,2,,2021-03-14 14:20:15
1,132474,136198,,2,,2021-03-14 14:20:15
1,131990,136217,,2,,2021-03-14 14:20:15
1,132005,136225,,2,,2021-03-14 14:20:15
1,133507,137601,,2,,2021-03-14 14:20:15
1,133566,137663,,2,,2021-03-14 14:20:15
1,133439,137529,,2,,2021-03-14 14:20:15
1,133437,137501,"1.-TIPO DE BIEN : ACCIONES
     DIRECCION : AV BRASIL 2302.
     PARTIDA 12738545
     VALOR : 2000
     NOTA : SE TRANSFIRIO EL 02/07/20  PERO AUN NO FIGURA EN SUNARP
2.-CON FECHA 29 DE SETIEMBRE DEL 2020 RENUNCIE AL CARGO TECNICO 1 DEL DESPACHO CONGRESAL ROLANDO RUIZ PINEDO  (FECHA CARGO 07 DE OCTUBRE 2020).
3.-TENGO UN PROCESO JUDICIAL EN CURSO 494-2015.",1,,2021-03-14 14:20:15
1,133303,137432,,2,,2021-03-14 14:20:15
1,133223,137355,,2,,2021-03-14 14:20:15
1,133135,137268,"SOY ACCIONISTA DE LA EMPRESA LABISH16 SOLUCIONES GENERALES SAC CON RUC: 20600524381, INSCRITA EN REGISTROS PUBLICOS CON PARTIDA N° 11108045, EL CUAL SE ENCUENTRA EN BAJA PROVISIONAL POR OIFICIO",1,,2021-03-14 14:20:15
1,131812,135876,"TAMBIEN SOY BACHILLER EN EDUCACIÓN EGRESADO DE LA UNIVERSIDAD CESAR VALLEJO, OBTENIENDO LA DIPLOMA EN EL AÑO 2016",1,,2021-03-14 14:20:15
1,132661,136850,,2,,2021-03-14 14:20:15
1,132072,136024,VIVE EN CASA DE CONVIVIENTE,1,,2021-03-14 14:20:15
1,132076,136310,,2,,2021-03-14 14:20:15
1,130699,134705,,2,,2021-03-14 14:20:15
1,132748,135814,,2,,2021-03-14 14:20:15
1,130724,134715,,2,,2021-03-14 14:20:15
1,130428,134412,,2,,2021-03-14 14:20:15
1,132329,134958,"CURSÉ ESTUDIOS DE MAESTRÍA POR DOS AÑOS, PERO NO HE PRESENTADO TESIS Y POR ENDE AÚN NO TENGO EL GRADO DE MAGISTER. 
LOS ESTUDIOS LOS LLEVÉ A CABO EN EL JURADO NACIONAL DE ELECCIONES, EL CUAL SE ENCONTRABA EN CONVENIO CON LA UNIVERSIDAD DE PIURA Y EL INSTITUTO ORTEGA Y GASSET DE ESPAÑA.",1,,2021-03-14 14:20:15
1,133035,137190,"SOY ACCIONISTA CON EL 20 % DE LAS EMPRESAS I.E.P SAN JUAN SAC, NATIVIDAD SAC , I.E.P ASUNCIÓN SAC Y RUFINA SAC.
SOY ACCIONISTA CON EL 50 % DE ACCIONES DE LA EMPRESA CORPORACIÓN LEJOS S.R.L. (19 DEL 12 DEL 2020).",1,,2021-03-14 14:20:15
1,132327,136540,,2,,2021-03-14 14:20:15
1,133022,136547,BIEN INMUEBLE -MZ B LOTE 5 ZONA INDUSTRIAL TALARA - PARTIDA ELECTRONICA 11008424 (COOPROPIETARIO),1,,2021-03-14 14:20:15
1,132330,136548,"1. TENGO TRABAJO INDEPENDIENTE CON INGRESO MENSUAL DE 1000 SOLES APROXIMADAMENTE.
2. SOY MILITANTE DEL PARTIDO POR EL QUE POSTULO.",1,,2021-03-14 14:20:15
1,133013,137178,,2,,2021-03-14 14:20:15
1,133355,137465,"1.- EL 23 DE NOVIEMBRE DE ESTE AÑO, MI SEÑORA MADRE DOÑA VICTORIA FLORES CONDORI PRESENTA UNA CARTA PODER ANTE LA NOTARIA ROQUE DIAZ DELGADO DONDE SOLICITA A LA EMPRESA ATC SITIOS DEL PERU S.R.L UN OTORGAMIENTO DE PODER Y CAMBIO DE CUENTA BANCARIA HACIA MI PERSONA, POR MOTIVOS DE SALUD. 
2.- CUENTO CON UN TERRENO DE 15X6 METROS CUADRADOS EN EL DISTRITO DE ATE, EL CUAL NO CUENTO CON CONSTANCIA DE POSESIÓN PORQUE SE ENCUENTRA EN TRAMITE.",1,,2021-03-14 14:20:15
1,130865,134928,,2,,2021-03-14 14:20:15
1,131104,135211,,2,,2021-03-14 14:20:15
1,131323,135218,,2,,2021-03-14 14:20:15
1,131354,135220,"QUE CUENTOS CON UN INGRESO MENSUAL DE S/. 3000. 00 NUEVOS SOLES, LOS MISMOS QUE CORRESPONDE A UN TEMA CONCILIATORIO DE PENSIÓN ALIMENTICIA.",1,,2021-03-14 14:20:15
1,131389,135234,,2,,2021-03-14 14:20:15
1,131376,135508,,2,,2021-03-14 14:20:15
1,132142,136348,,2,,2021-03-14 14:20:15
1,132581,136796,RUBRO VIII LAPTOP 15° GRIS HP S/ 2500// ESCRITORIOS DE OFICINA S/. 2000,1,,2021-03-14 14:20:15
1,132212,136408,"EMPRESA PROVISEG PERU SRL - ACCIONES APORTADAS S/152500
EMPRESA SERVICIOS MULTIPLES VIPROSEG EIRL - ACCIONES APORTADAS S/252000",1,,2021-03-14 14:20:15
1,132388,136620,,2,,2021-03-14 14:20:15
1,132425,136631,,2,,2021-03-14 14:20:15
1,132430,136667,,2,,2021-03-14 14:20:15
1,132957,135309,CURSANDO EL SEGUNDO CICLO DE DOCTORADO EN ADMINISTRACIÓN.,1,,2021-03-14 14:20:15
1,132964,137138,,2,,2021-03-14 14:20:15
1,132971,137143,,2,,2021-03-14 14:20:15
1,132973,137146,,2,,2021-03-14 14:20:15
1,132985,137163,,2,,2021-03-14 14:20:15
1,132990,137165,,2,,2021-03-14 14:20:15
1,132977,137153,,2,,2021-03-14 14:20:15
1,132983,137157,,2,,2021-03-14 14:20:15
1,131740,135944,,2,,2021-03-14 14:20:15
1,131734,135937,,2,,2021-03-14 14:20:15
1,131753,135960,,2,,2021-03-14 14:20:15
1,131774,135954,,2,,2021-03-14 14:20:15
1,131849,136052,,2,,2021-03-14 14:20:15
1,131880,136078,,2,,2021-03-14 14:20:15
1,133793,137872,,2,,2021-03-14 14:20:15
1,131890,136087,,2,,2021-03-14 14:20:15
1,131895,136101,,2,,2021-03-14 14:20:15
1,131896,136050,,2,,2021-03-14 14:20:15
1,131220,135323,"- EL DECLARANTE MANTIENE UNA DEUDA VIGENTE POR LA SUMA DE CINCUENTA MIL NUEVOS SOLES (59,000.00) CON LA ENTIDAD BANCARIA DEL BCP - BANCO DE CREDITO DEL PERU  EL MISMO QUE VIENE PAGANDO.

- QUE EL DECLARANTE VIA SORTEO POR ""ENACE"" ADQUIRIO UN TERRENO UBICADO EN LA CAMPIÑA II LL - 18 DEL DISTRITO DE SOCABAYA  - AREQUIPA - AREQUIPA, QUIEN HA TRANSFERIDO A DOÑA ELSA AGURRE CASTAÑEDA, DESCONOCIENDO SI SE HA INSCRITO LA COMPRAVENTA REALIZADA.",1,,2021-03-14 14:20:15
1,131308,135347,,2,,2021-03-14 14:20:15
1,131283,135369,"MOTO CARGUERO CHINA SOLO ME VENDIERON CON PAPELES DE ADUANAS EN DESTROZO.
MOTO CHINA INREAL ANTIGUA EN DESUSO ROJA.
ACTUAL RESIDENCIA  DEL DECLARANTE EN IÑAPARI ES POSESION EN TRAMITE EN COFOPRI.",1,,2021-03-14 14:20:15
1,131300,135435,,2,,2021-03-14 14:20:15
1,130734,134741,,2,,2021-03-14 14:20:15
1,130251,134157,,2,,2021-03-14 14:20:15
1,130280,134153,,2,,2021-03-14 14:20:15
1,130434,134405,,2,,2021-03-14 14:20:15
1,130432,134414,,2,,2021-03-14 14:20:15
1,130587,134564,,2,,2021-03-14 14:20:15
1,132988,137164,,2,,2021-03-14 14:20:15
1,132745,134580,,2,,2021-03-14 14:20:15
1,132558,136775,"-SOY NOTARIA PUBLICA EN VACATTIO OFICIUM.
-VALORES DE BIENES INMUEBLES: AUTOESTIMADO.
-DOMICILIO EN CHACHAPOYAS:JR. LIBERTAD 224.",1,,2021-03-14 14:20:15
1,131316,135449,,2,,2021-03-14 14:20:15
1,131618,135478,,2,,2021-03-14 14:20:15
1,131746,135919,,2,,2021-03-14 14:20:15
1,131700,135889,,2,,2021-03-14 14:20:15
1,132338,136453,,2,,2021-03-14 14:20:15
1,132352,136575,,2,,2021-03-14 14:20:15
1,132343,136571,,2,,2021-03-14 14:20:15
1,132319,136532,,2,,2021-03-14 14:20:15
1,132349,136576,,2,,2021-03-14 14:20:15
1,131932,135183,"EN RELACION DE LOS BIENES INMUEBLES ESTOS HAN SIDO VALORIZADOS AL CAMBIO DE DOLARES SIENDO EL TIPO DE CAMBIO 3.584
TENGO UN CONTRATO DE MUTUO DE DINERO POR S/ 50, 000 SIENDO YO LA MUTUATARIA",1,,2021-03-14 14:20:15
1,132355,136583,,2,,2021-03-14 14:20:15
1,132381,136597,,2,,2021-03-14 14:20:15
1,132392,136622,,2,,2021-03-14 14:20:15
1,132422,136646,,2,,2021-03-14 14:20:15
1,132981,137156,,2,,2021-03-14 14:20:15
1,132431,136660,,2,,2021-03-14 14:20:15
1,132446,136670,,2,,2021-03-14 14:20:15
1,132773,136960,"INGRESOS INDEPENDIENTES SIN LA ENTREGA DE RECIBOS DE HONORARIOS POR UN TOTAL ANUAL S/ 20,000.00",1,,2021-03-14 14:20:15
1,132476,136683,,2,,2021-03-14 14:20:15
1,132486,136706,,2,,2021-03-14 14:20:15
1,132921,137080,"ESTUDIOS DE DOCTORADO EN ECONOMIA NO CONCLUIDOS EN UNFV
SOCIO DE EMPRESA FAMILIAR ARTES CASPER . NO RECIBO REMUNERACION NI DIVIDENDOS",1,,2021-03-14 14:20:15
1,132503,136713,,2,,2021-03-14 14:20:15
1,132528,136729,,2,,2021-03-14 14:20:15
1,132544,136767,,2,,2021-03-14 14:20:15
1,132855,137021,,2,,2021-03-14 14:20:15
1,132553,136770,,2,,2021-03-14 14:20:15
1,132564,136779,"LOS S/ 48,000 ANUALES ES INGRESO POR EL ARRIENDO DE MI INMUEBLE",1,,2021-03-14 14:20:15
1,132579,136789,,2,,2021-03-14 14:20:15
1,132834,136243,,2,,2021-03-14 14:20:15
1,132679,136880,,2,,2021-03-14 14:20:15
1,132684,136882,"1.- SEGUNDA ESPECIALIZACIÓN EN REUMATOLOGÍA UNAM 1990-1991
2,. REUMATOLOGO POR UNMSM MODALIDAD NO ESCOLARIZADA
3.- EX PRESIDENTE SOCIEDAD PERUANA DE REUMATOLOGIA 2011-2012",1,,2021-03-14 14:20:15
1,132867,137038,,2,,2021-03-14 14:20:15
1,132763,136945,,2,,2021-03-14 14:20:15
1,132685,136883,,2,,2021-03-14 14:20:15
1,132827,137008,,2,,2021-03-14 14:20:15
1,132863,137035,,2,,2021-03-14 14:20:15
1,132687,136885,,2,,2021-03-14 14:20:15
1,132689,136887,"FUI MIEMBRO DEL CONSEJO UNIVERSITARIO ESTUDIANTIL UNMSM PERIODO 2000-2001
MIEMBRO DE LA COMISIÓN EJECUTIVA DE ADMISIÓN DE LA UNMSM-2001 COMISION CELEBRACIÓN 450 ANIVERSARIO UNMSM
SECRETARIA GENERAL Y ORGANIZACIÓN FMV-UNMSM 2001-2002",1,,2021-03-14 14:20:15
1,132214,136435,,2,,2021-03-14 14:20:15
1,130933,135010,CONSTITUCION DE UNA E.I.R.L. EN AGOSTO DEL AÑO 2020.,1,,2021-03-14 14:20:15
1,133454,136564,,2,,2021-03-14 14:20:15
1,133438,135022,,2,,2021-03-14 14:20:15
1,131561,135730,,2,,2021-03-14 14:20:15
1,133143,136574,"EN PROCESO DE INSCRIPCION 04 PREDIOS QUE SE ENCUENTRAN UBICADOS EN EL JR. RICARDO PALMA 512 - 514 - 518 (TARAPOTO) AV. CIRCUNVALACIÓN 2012, BARRIO PRIMAVERA (TARAPOTO) FRENTE A LA CARRETERA QUE CONDUCE AL SECTOR OASIS (MORALES, SECTOR COCOPA KM 7 CARRETERA MARGINAL NORTE FERNANDO BELAUNDE TERRY (MORALES)
SE INDICA QUE EN LAS EMPRESAS REPRESENTACIONES HILDEBRANT EIRL E INMOBILIARIA EL CARIBE SRL, SE ENCUENTRAN SUSPENDIDOS EN LAS ACTIVIDADES COMERCIALES.",1,,2021-03-14 14:20:15
1,132332,136550,"EN DICIEMBRE 2020 CONCLUYO LOS ESTUDIOS DE DOCTORADO EN GESTIÓN PÚBLICA Y GOBERNABILIDAD, LA TESIS DOCTORAL SUSTENT EL 09 DE ENERO 2021",1,,2021-03-14 14:20:15
1,132331,136549,,2,,2021-03-14 14:20:15
1,130043,133932,"CANDIDATA INDICA TENER ESTUDIOS UNIVERSITARIO NO CONCLUIDO, EN LA UNIVERSIDAD INCA GARCILASO DE LA VEGA, EN LA CARRERA DE COMERCIO EXTERIOR Y RELACIONES INTERNACIONALES",1,,2021-03-14 14:20:15
1,130038,133915,"ME DEDICO AL TRANSPORTE DE CARGA Y A LA ACTIVIDAD JURÍDICA.
FUI SOMETIDO A PROCESO DISCIPLINARIO COMO MIEMBRO DE  LA PNP: N° EXPEDIENTE 4400297-0435 DE LA IV-ZJ-PNP-CUZCO-1 MES DE PENA EFECTIVA.SE CUMPLIÓ Y PAGO DE REPARACIÓN CIVIL.",1,,2021-03-14 14:20:15
1,130204,134105,,2,,2021-03-14 14:20:15
1,129956,133841,,2,,2021-03-14 14:20:15
1,133011,137176,"PRESIDENTE EJECUTIVO UNIVERSIDAD PRIVADA LEONARDO DA VINCI SAC
EMPRESARIO / EMPRENDEDOR",1,,2021-03-14 14:20:15
1,133025,137186,,2,,2021-03-14 14:20:15
1,133057,137206,,2,,2021-03-14 14:20:15
1,133075,137228,,2,,2021-03-14 14:20:15
1,133088,137243,,2,,2021-03-14 14:20:15
1,133100,137253,"ESPECIALIZACION COMO CONCILIADORA EXTRAJUDICIAL Y FAMILIA, ACREDITADA POR EL MINISTERIO DE JUSTICIA.",1,,2021-03-14 14:20:15
1,133117,137275,,2,,2021-03-14 14:20:15
1,130396,134384,HE COMPRADO UN DEPARTAMENTO EN AV. GUARDIA CIVIL 951-952 A CREDITO HIPOTECARIO CON EL BANCO CONTINENTAL POR EL VALOR DE S/850.000 NUEVOS SOLES.,1,,2021-03-14 14:20:15
1,129986,133742,LOS INGRESOS DE BIENES Y RENTAS CONSIGNADO PERTECENE AL INGRESO ANUAL DE ALQUILER DE DEPARTAMENTO,1,,2021-03-14 14:20:15
1,129941,133817,"REALIZO ESTUDIOS DE CONCILIADOR  EN EL COLEGIO DE ABOGADOS CONO NORTE -  CONCLUIDOS 

TENGO INGRESOS DE MI PENSION DE JUBILACION DE $600 MENSUALES 

CUENTO CON TRES LIBROS PUBLICADOS Y REALIZO CONSULTORIAS LO CUAL ME GENERA INGRESOS ADICIONALES",1,,2021-03-14 14:20:15
1,132869,134883,"- EL CANDIDATO INDICA QUE PERTENECIO AL PARTIDO POLITICO SOLIDARIDAD NACIONAL (HOY RENOVACION POPULAR), AL CUAL PRESENTO SU RENUNCIA EL 31 DE AGOSTO DEL 2017. SE ADJUNTA RECIBO DE PAGO POR CONCEPTO DE RENUNCIA ANTE EL JNE, ASI COMO LOS CARGOS DE LA RENUNCIA ANTE EL PARTIDO POLITICO Y EL JNE.
- ESTUDIOS INCONCLUSOS DEL PROGRAMA: ""MAESTRÍA EN SALUD PÚBLICA CON MENCIÓN EN GESTIÓN HOSPITALARIA"", UNIV. NAC. FEDERICO VILLAREAL. INCONCLUSO DEBIDO A QUE LA UNIVERSIDAD INDICA QUE NO CONTABA CON LAS NOTAS FINALES DE 3 CURSOS, IMPOSIBILITANDO EL TRAMITE DE EGRESO Y TITULACIÓN.",1,,2021-03-14 14:20:15
1,133214,134884,"- LA CANDIDATA INDICA QUE TIENE EN PROCESO DE COMPRA 2 BIENES INMUEBLES (- TERRENO UBICADO EN URB LAS ESMERALDAS ETAPA 1, MZ A1, LT 11 EN EL DIST DE CARABAYLLO, PROV LIMA, DPTO LIMA / - TERRENO UBICADO EN URB LOS JUNCALES MZ A, LT 9, DIST DE HUACHO, PROV HUAURA, DPTO LIMA), LAS MINUTAS AUN ESTA EN TRAMITE EN LA NOTARIA Y FALTA EL VISADO DE LOS PROPIETARIOS ACTUALES. DICHOS TRAMITES PODRIAN CONCLUIRSE EN EL MES DE ENERO DEL 2021",1,,2021-03-14 14:20:15
1,133036,134885,"- EL CANDIDATO TIENE UNA PARTICIPACIÓN DEL 50% EN LA EMPRESA AGROINDUSTRIA VILLA DEL SOL SAC (EMPRESA FAMILIAR). LA EMPRESA SE FUNDO EL 2004 PERO ESTUVO INACTIVA HASTA EL 2017, QUE SE ACTIVO PARA COMPRAS MIENTRAS EJECUTABA SU PROYECTO DE PRODUCCIÓN. RECIÉN EL 2019 LA EMPRESA ASUME EL PAGO DE 1 TRABAJADOR CON RECIBOS POR HONORARIOS, SIENDO EL CANDIDATO ESTE PRIMER TRABAJADOR.",1,,2021-03-14 14:20:15
1,133169,134886,- LA CANDIDATA ES SOCIA DE LA EMPRESA SERVICIOS GENERALES DON FELIPE SAC CON UNA PARTICIPACION DEL 33.34% CON MIL QUINIENTAS ACCIONES Y DESIGNADA COMO GERENTE GENERAL DE LA MISMA.,1,,2021-03-14 14:20:15
1,130665,134662,,2,,2021-03-14 14:20:15
1,130652,134646,"RENTAS CORRESPONDIENTE A TERCERA CATEGORÍA: (NEGOCIOS) INGRESO ANUAL 2019, SE CONSIDERO EN RUBRO  VIII",1,,2021-03-14 14:20:15
1,131067,134679,,2,,2021-03-14 14:20:15
1,130704,134273,,2,,2021-03-14 14:20:15
1,131628,135800,,2,,2021-03-14 14:20:15
1,132239,135987,,2,,2021-03-14 14:20:15
1,131721,135880,LIBROS Y ÚTILES DE ESCRITORIO - ARTICULOS BIBLIOGRÁFICOS VALORADOS EN 4000.00,1,,2021-03-14 14:20:15
1,131795,135823,EN TRAMITE CERTIFICADO DE NO TENER ANTECEDENTES JUDICIALES. ADJUNTO COPIA DE SOLICITUD INGRESADA 10 DE NOVIEMBRE DEL AÑO 2020 AL PRESIDENTE CORTE SUPERIOR NACIONAL DE JUSTICIA PENAL ESPECIALIZADA EN DELITOS DE TERRORISMO Y OTROS. PARA UBICAR EXPEDIENTE 404-1984 Y LEVANTAR MEDIDAS COERCITIVAS EN MI CONTRA. ADJUNTO CERTIFICADOS DE ANTECEDENTES JUDICIALES.,1,,2021-03-14 14:20:15
1,131502,135659,,2,,2021-03-14 14:20:15
1,131838,135640,,2,,2021-03-14 14:20:15
1,131833,136039,,2,,2021-03-14 14:20:15
1,132764,135169,"DEL RUBRO II. EXPERIENCIA DE TRABAJO, DEBO PRECISAR QUE EL REGISTRO 3 Y 4 SON SERVICIOS POR TERCEROS COMO PROVEEDOR DEL ESTADO POR EL CUAL SE HAN EMITIDO RECIBOS POR HONORARIOS.",1,,2021-03-14 14:20:15
1,132761,135194,,2,,2021-03-14 14:20:15
1,132539,136534,"1. SOY TITULAR DEL 95% DE ACCIONES DE LA COMPAÑIA VALGEL INGENIEROS CONTRATISTAS SAC. 
2. DE IGUAL FORMA, MANTENGO EL 30% DE ACCIONES DE LA EMPRESA CIA. INMOBILIARIA 11-11 S.A.C.. 
3. SOY GERENTE GENERAL Y ACCIONISTAA DE LA EMPRESA PLOTCAD EXPRESS S.A.C., SIN EMBARGO DICHA EMPRESA SE ENCUENTRA DE BAJA  DE OFICIO EN SUNAT.",1,,2021-03-14 14:20:15
1,132692,135195,"DEL RUBRO VIII. DECLARACIÓN JURADA DE INGRESOS DE BIENES Y RENTAS
BIENES INMUEBLES DEL DECLARANTE, DEBO PRECISAR QUE SI BIEN EL SISTEMA DE SUNARP FIGURA LA PARTIDA 55001792, ESTA CONTIENE LA FICHA 0014155182 QUE DIÓ ORIGEN A LA PARTIDA REGISTRAL P14155182, EN LA CUAL MEDIANTE EL ASIENTO 00002 SE INSCRIBE EL DERECHO DE PROPIEDAD EN FAVOR DE MIS PADRES, PARA LUEGO MI PERSONA ADQUIRIR EL 42.62% DE ACCIONES Y DERECHOS A TRAVES DE LA INSCRIPCIÓN DE COMPRA VENTA POR TRANSFERENCIA DE S/10,000.00 (DIEZ MIL CON 00/100 SOLES), EN EL ASIENTO 00004.",1,,2021-03-14 14:20:15
1,132706,135196,"DEL RUBRO V. MENCIÓN DE LAS RENUNCIAS EFECTUADAS A OTROS PARTIDOS POLÍTICOS, HAGO LA ACLARACIÓN QUE MI AFILIACIÓN AL PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO FUE CANCELADA, CONFORME SE APRECIA DEL ROP.
DEL RUBRO VIII. DECLARACIÓN JURADA DE INGRESOS DE BIENES Y RENTAS, INFORMÉ QUE MIS INGRESOS SOBRE REMUNERACIÓN BRUTA ANUAL EN EL AÑO 2019 COMO INSTRUCTOR DE DANZAS FOLCLÓRICAS DE MANERA PARTICULAR FUE DE S/14,400.00 (CATORCE MIL CUATROCIENTOS CON 00/100 SOLES); QUE POR LA NATURALEZA DEL SERVICIO Y POR EL MONTO REMUNERATIVO NO SE EMITIÓ COMPROBANTE DE PAGO (RECIBO POR HONORARIO).",1,,2021-03-14 14:20:15
1,132680,135197,,2,,2021-03-14 14:20:15
1,132714,135198,"DEL RUBRO V. MENCIÓN DE LAS RENUNCIAS EFECTUADAS A OTROS PARTIDOS POLÍTICOS, HAGO LA ACLARACIÓN QUE MI AFILIACIÓN A LA ORGANIZACIÓN POLÍTICA LA ESPERANZA DE LA PROVINCIA DE CHEPÉN FUE CANCELADA, CONFORME SE APRECIA DEL ROP.",1,,2021-03-14 14:20:15
1,132686,135199,"DEL RUBRO VIII. DECLARACIÓN JURADA DE INGRESOS DE BIENES Y RENTAS
BIENES INMUEBLES DEL DECLARANTE, DEBO PRECISAR QUE SI BIEN EL SISTEMA DE SUNARP FIGURA LA PARTIDA 55062203, ESTA CONTIENE LA FICHA 0014062203 QUE DIÓ ORIGEN A LA PARTIDA REGISTRAL P14062203, EN LA CUAL MEDIANTE EL ASIENTO 00007  MI PERSONA ADQUIRIR EN COPROPIEDAD LA INSCRIPCIÓN DE COMPRA VENTA POR TRANSFERENCIA DE S/20,000.00 (VEINTE MIL CON 00/100 SOLES).",1,,2021-03-14 14:20:15
1,131565,135737,"(1) LA MOTOCILETA LINEAL DE PLACA X25569 SE ENCUENTRA EN CONDICION DE EXTRAVIADO, PRODUCTO DEL ROBO DE LA UNIDAD VEHICULAR
(2) TRES (3) BIENES INMUEBLES UBICADOS EN EL SECTOR CASTAÑAL - KM. 10,5 SE ENCUENTRAN EN TRAMITE PARA SU INSCRIPCION EN REGISTROS PUBLICOS",1,,2021-03-14 14:20:15
1,131598,135781,,2,,2021-03-14 14:20:15
1,131591,135775,,2,,2021-03-14 14:20:15
1,131580,135750,,2,,2021-03-14 14:20:15
1,132061,136282,,2,,2021-03-14 14:20:15
1,132311,136483,"MI DIRECCIÓN DOMICILIARIA QUE CONSTA EN MI DNI: BQ. PITUMANA S/N CPME PITUMAMA - DISTRITO HUANUCO, TIENE ERROR. LO CORRECTO DEBE SER  BQ. PITUMANA S/N CPME PITUMAMA - DISTRITO PILLCO MARCA.
EN CUANTO DE MI AFILIACIÓN A ORGANIZACIÓN POLITICA, NUNCA FUI AFILIADO AL PARTIDO NACIONAL PERU LIBRE",1,,2021-03-14 14:20:15
1,132321,136537,"TAMBIEN TENGO DOMICILIO EN EL DEPARTAMENTO DE HUÁNUCO, PROVINCIA DE HUANUCO, DISTRITO DE AMARILES, URBANIZACIÓN FONAVI I, MZ A, LT 25.
SEGUN RESOLUCION 40 DE FECHA 24 DE OCTUBRE DEL 2019 ME ENCUENTRO REHABILITADA Y EL ARCHIVAMIENTO DEFINITIVO DEL DELITO DE AVOCACION INDEBIDA DE PROCESOS EN TRAMITE",1,,2021-03-14 14:20:15
1,132320,136531,"ACTUALMENTE CONSTA EN MI DNI COMO MI DOMICILIO, JR. 7 DE JUNIO N°1078, EN EL DISTRITO DE CALLERIA, PROVINCIA DE CORONEL PORTILLO, REGION UCAYALI",1,,2021-03-14 14:20:15
1,130686,134685,MI ESPOSO ES ACCIONISTA DE LA EMPRESA YUNA SAC (RESTAURANTE JHAN MANUEL),1,,2021-03-14 14:20:15
1,130698,134333,MI ESPOSA CUENTA CON UN BIEN UBICADO EN CALLE CERCADO 223 DISTRITO DE SAYAN PROVINCIA DE HUAURA DEPARTAMENTO DE LIMA QUE ESTA EN PROCESO DE INSCRIPCION,1,,2021-03-14 14:20:15
1,130690,134359,"AFILIACION CANCELADA  AL PARTIDO PERU POSIBLE 13/07/2017,  INSCRIPCION DICHO PARTIDO PERU POSIBLE FUE CANCELADA EL 13/07/2017",1,,2021-03-14 14:20:15
1,131573,135738,,2,,2021-03-14 14:20:15
1,130748,134764,,2,,2021-03-14 14:20:15
1,131304,135392,,2,,2021-03-14 14:20:15
1,130742,134739,,2,,2021-03-14 14:20:15
1,130590,134559,,2,,2021-03-14 14:20:15
1,131223,134586,,2,,2021-03-14 14:20:15
1,130598,134593,,2,,2021-03-14 14:20:15
1,130622,134600,,2,,2021-03-14 14:20:15
1,131956,134808,GENERO INGRESOS COMO PERSONA NATURAL CON NEGOCIO DE 3ERA CATEGORIA - REGIMEN ESPECIAL,1,,2021-03-14 14:20:15
1,130559,134545,,2,,2021-03-14 14:20:15
1,131039,134810,,2,,2021-03-14 14:20:15
1,129883,133748,,2,,2021-03-14 14:20:15
1,129885,133756,"QUE EN LA DECLARACION DE BIENES INMUEBLES SUNARP, REGISTRA UN CODIGO DISTINTO AL QUE INDICA EL PROPIETARIO

EL REGISTRO 55081560 DE SUNARP, REALMENTE Y CON LA MISMA DIRECCION, EL CODIGO REAL QUE DEMUESTRA EL PROPIETARIO ES: P15081619. POR ELLO EN EL REGISTRO DE SUNARP EQUIVOCADO ( 55081560) SE HA PUESTO UN VALOR CERO.",1,,2021-03-14 14:20:15
1,129897,133765,"SE DESEA DAR A CONOCER QUE LO VEHICULOS:
PLACA F4T557 - UNA COMBI, EN EL 2014 SE VENDIO 
PLACA 3820AP STATION WAGON ONDA, SE VENDIO
PLACA UH2259 BUS 1983, SE VENDIO COMO CHATARRA
PLACA 82109B COMBI EN EL 2016 SE VENDIO

YA NO SON DE SU PROPIEDAD, NO SE TIENEN EN SU POSECION, PARA CONOCIMIENTO PERTINENTE.",1,,2021-03-14 14:20:15
1,129946,133815,"POR LABORES PROPIAS ADMINISTRATIVAS, SE TUVO UNA INVESTIGACION POR TEMAS ADMINISTRATIVOS EN EL JUZGADO CIVIL, QUE NO SE CONCRETO",1,,2021-03-14 14:20:15
1,129949,133834,ACTUALMENTE TIENE VINCULO LABORAL POR CONCLUIR CON LA UNIVERSIDAD NACIONAL DE PIURA,1,,2021-03-14 14:20:15
1,129959,133842,,2,,2021-03-14 14:20:15
1,129981,133869,"COLEGIO DE INGENIEROS DEL PERU:
CIP: 121501
ZOOTECNISTA",1,,2021-03-14 14:20:15
1,130946,135020,TENGO POR COBRAR EL MONTO DE 74108.90 POR CONCEPTO DE DEMANDA DE OBLIGACION DE DAR SUMA DE DINERO A MI FAVOR EN EL EXP. Nª 1548-2019 DEL SEGUNDO JUZGADO DE PAZ LETRADO CIVIL DE CHICLAYO,1,,2021-03-14 14:20:15
