idPlanGobierno,idPlanGobDimension,strPGProblema,strPGObjetivo,strPGMeta,strPGIndicador,strFechaRegistro,strUsuario,idEstado,idPGDimension,intPorcentaje,fecha_registro
16490,125407,"1.1 INSUFICIENTE FINANCIAMIENTO DEL SECTOR SALUD.

1.2. DEFICIENTE INFRAESTRUCTURA Y EQUIPAMIENTO EN SALUD.

1.3. HOSPITALES DE MEDIA Y ALTA COMPLEJIDAD CONGESTIONADOS POR INCIDENTES DE SALUD MENORES.

1.4. GRAN NÚMERO DE INFECTADOS Y FALLECIDOS POR LA COVID-19. 

1.5. SISTEMAS DE SALUD FRAGMENTADOS","1.1 AUMENTAR EL  PRESUPUESTO DEL SECTOR.

1.2. REDUCIR LAS BRECHAS DE INFRAESTRUCTURA Y EQUIPAMIENTO.

1.3. IMPLEMENTAR RED INTERCONECTADA DE CENTROS DE ATENCIÓN PRIMARIA.

1.4. DETECCIÓN, AISLAMIENTO Y SEGUIMIENTO DE INFECTADOS.

1.5. IMPLEMENTAR LA ARTICULACIÓN E INTEROPERABILIDAD DE LOS SISTEMAS.","1.1 7% DEL PBI ASIGANDO AL SECTOR.

1.2. 80 CENTROS DE SALUD CONSTRUIDOS Y EQUIPADOS.

1.3. REDUCICIÓN AL 10% DE ATENCIONES DE BAJA COMPLEJIDAD EN LOS HOSPITALES DE ALTA COMPLEJIDAD. 

1.4. 80 MIL PRUEBAS MOLECULARES REALIZADAS DIARIAMIENTE. 

1.5. UN SISTEMA DE SALUD ARTICULADO E INTEROPERABLE.","1.1 PORCENTAJE DEL PBI.

1.2. CANTIDAD DE CENTROS DE SALUD CONSTRUIDOS Y EQUIPADOS.

1.3. PORCENTAJE DE ATENCIONES REDIRECCIONADAS.

1.4. NÚMERO DE PRUEBAS MOLECULARES REALIZADAS DIARIAMENTE. 

1.5. NIVEL DE INTEROPERABILIDAD DE LOS SITEMAS.",,,1,1,100,2021-02-21 12:00:47
16490,125408,"2.1. INFRAESTRUCTURA EDUCATIVA DEFICIENTE

2.2. INSUFICIENTE FINANCIAMIENTO DEL SECTOR EDUCACIÓN.

2.3. AUSENCIA DE LA CALIDAD EN LAS TRAYECTORIAS EDUCATIVAS.","2.1. GENERAR INFRAESTRUCTURA EDUCATIVA DE CALIDAD QUE PROPICIE UN CORRECTO APRENDIZAJE.

2.2. AUMENTAR Y MEJORAR LA EJECUCIÓN PRESUPUESTAL.

2.3. FORTALECER UN SISTEMA DE CALIDAD EN TODAS LOS NIVELES EDUCATIVOS.","2.1.  60% DE COLEGIOS ESTÁN ÓPTIMAMENTE IMPLEMENTADOS PARA EL LOGRO DE APRENDIZAJES.

2.2. 6% DEL PBI ASIGNADO AL SECTOR.

2.3 UN SISTEMA DE CALIDAD INTEGRAL EN FUNCIONAMIENTO EN TODAS LOS NIVELES EDUCATIVOS.","2.1. PORCENTAJE DE COLEGIOS ÓPTIMAMENTE EQUIPADOS PARA EL LOGRO DE APRENDIZAJES.

2.2. PORCENTAJE DE AUMENTO DEL PRESUPUESTO. 

2.3. SISTEMA DE CALIDAD INTEGRAL EN FUNCIONAMIENTO.",,,1,1,100,2021-02-21 12:00:47
16490,125409,"3.1. AUMENTO DE LA POBREZA.
 
3.2. NIÑOS Y ADOLESCENTES EN SITUACIÓN DE CALLE.","3.1. RESCATAR A LA POBLACIÓN PERUANA DE LA POBREZA. 

3.2. RESCATAR A LOS NIÑOS Y ADOLESCENTES DE LAS CALLES.","3.1. INDICES DE POBLACIÓN EN SITUACIÓN DE POBREZA PREVIO A LA PANDEMIA DE LA COVID-19.

3.2. DOS PROGRAMAS IMPLEMENTADOS AL AÑO.","3.1 PORCENTAJE DE POBLACIÓN EN NIVEL  POBREZA. 

3.2. PORCENTAJE DE LA REDUCCIÓN  DE LA MENDICIDAD Y/O EXPLOTACIÓN DE NIÑOS Y ADOLESCENTES.",,,1,1,100,2021-02-21 12:00:47
16490,125413,"1.1. CAÍDA DEL PBI.

1.2. DESACELERACIÓN DEL CRECIMIENTO DEL PBI DEBIDO A INSTITUCIONES Y SISTEMAS QUE NO RESPONDEN AL CONTEXTO DE LA ECONOMÍA Y SOCIEDAD PERUANA ACTUAL.","1.1. CRECIMIENTO DEL PBI.

1.2. REALIZAR REFORMAS EN LAS ESTRUCTURAS DE GOBIERNO (PREVISIONAL, TRIBUTARIO, ADMINISTRATIVO-GUBERNAMENTAL, FINANCIERO Y PROMOCIÓN DEL EMPRENDIMIENTO).","1.1. AL 2026 SE CRECE AL 6% DEL PBI.

1.2. CINCO ESTRUCTURAS DE GOBIERNO REFORMADAS.","1.1. PORCENTAJE DEL PBI.

1.2. CANTIDAD DE REFORMAS IMPULSADAS.",,,1,2,100,2021-02-21 12:00:47
16490,125414,2.1 AUMENTO DE DESEMPLEO EN EL PERÚ.,2.1 GENERACIÓN DE PUESTOS DE TRABAJO DIRECTOS E INDIRECTOS.,2.1 TRES MILLONES DE NUEVOS PUESTOS DE TRABAJO DIRECTOS E INDIRECTOS.,2.1 NÚMERO DE PUESTOS DE TRABAJO DIRECTOS E INDIRECTOS GENERADOS.,,,1,2,100,2021-02-21 12:00:47
16490,125415,"3.1. MYPES INFORMALES Y POCO COMPETITIVAS.

3.2. BARRERAS DE ENTRADA AL MERCADO Y COSTOS ALTOS DE FORMALIZACIÓN PARA MYPES.","3.1. FORMALIZACIÓN Y CAPACITACIÓN DE MYPES.

3.2. VENTANILLA ÚNICA Y LICENCIAS A COSTO CERO PARA MYPES.","3.1. UN MILLÓN DE NUEVAS MYPES FORMALES. 

3.2. AUMENTO DEL 20% DE FORMALIZACIÓN DE EMPRESAS.","3.1. NÚMERO DE MYPES FORMALES. 

3.2. AUMENTO DE EMPRESAS FORMALIZADAS.",,,1,2,100,2021-02-21 12:00:47
16490,125416,1.1  AFECTACIÓN DE ECOSISTEMAS PRODUCTO DE LA MANO DEL HOMBRE.,1.1 RESTAURAR EL EQUILIBRIO DE LOS ECOSISTEMAS.,1.1 TRES PROGRAMAS IMPLEMENTADOS AL AÑO.,1.1 NÚMERO DE PROGRAMAS DE PROTECCIÓN DE MEDIO AMBIENTE IMPLEMENTADOS.,,,1,3,100,2021-02-21 12:00:47
16490,125417,2.1 CRECIMIENTO URBANO DE CARÁCTER INFORMAL.,2.1 ORDENAMIENTO URBANO DE LAS CIUDADES Y PROYECTOS DE VIVIENDAS SOCIALES.,2.1   2. 5% ANUAL DE DISMINUCIÓN DEL PORCENTAJE DEL CRECIMIENTO URBANO INFORMAL.,2.1 DISMINUCIÓN DEL PORCENTAJE DEL CRECIMIENTO URBANO INFORMAL.,,,1,3,100,2021-02-21 12:00:47
16490,125418,3.1 DISTANCIAMIENTO EXACERBADO ENTRE LA VISIÓN DEL DESARROLLO DEL AGRO Y LA MINERÍA.,"3.1 ACUERDO Y ENTENDIMIENTO A TRAVÉS DE LOS SECTORES MINERO, AGRARIO Y AMBIENTAL.",3.1 REDUCCIÓN AL 50% DE CONFLICTOS SOCIO AMBIENTALES.,3.1 NÚMERO DE CONFLICTOS SOCIALES RESUELTOS.,,,1,3,100,2021-02-21 12:00:47
16490,125410,1.1 LIMITADA TRAZABILIDAD DE LAS DECLARACIONES JURADAS DEL SECTOR PÚBLICO.,"1.1 SISTEMA INTEGRADO DE DECLARACIONES JURADAS DE BIENES, RENTAS E INTERESES, A CARGO DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA.","1.1 100% DE SERVIDORES DEL ESTADO HAN INGRESADO SUS DECLARACIONES JURADAS DE BIENES, RENTAS E INTERESES AL SISTEMA ÚNICO INTEGRADO.","1.1 UN SISTEMA INTEGRADO DE DECLARACIONES JURADAS DE BIENES, RENTAS E INTERESES DE FUNCIONARIOS DEL SECTOR PÚBLICO, LIDERADO Y GESTIONADO POR LA CONTRALORÍA GENERAL DE LA REPÚBLICA.",,,1,4,100,2021-02-21 12:00:47
16490,125411,"2.1.  VACÍOS, DIFERENTES INTERPRETACIONES Y PRECISIONES PARA EL FUNCIONAMIENTO DEMOCRÁTICO DE LA CONSTITUCIÓN. 

2.2. DISEÑO DE POLÍTICAS PÚBLICAS CON BASE EN PERCEPCIONES TEÓRICAS, CARENTES DE EVIDENCIA FORMAL.","2.1 APROBACIÓN DE REFORMAS POLÍTICAS.

2.2. CONTAR CON UN SISTEMA DE DISEÑO DE POLÍTICA PÚBLICA EN BASE A LA EVIDENCIA.","2.1 3 REFORMAS PRESENTADAS.

2.2. UN SISTEMA DEBIDAMENTE IMPLEMENTADO.","2.1 NÚMERO DE REFORMAS PRESENTADAS.

2.2. NIVEL DE IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN PÚBLICA EN BASE A LA EVIDENCIA.",,,1,4,100,2021-02-21 12:00:47
16490,125412,3.1 ALTOS NIVELES DE INSEGURIDAD CIUDADANA.,3.1 CREACIÓN DE UN SISTEMA EFECTIVO DE SEGURIDAD CIUDADANA.,3.1 AL 2026 EL ÍNDICE DE CRIMINALIDAD SE REDUCIRÁ A 8%.,3.1 ÍNDICE DE CRIMINALIDAD.,,,1,4,100,2021-02-21 12:00:47
16480,125463,"EL ÍNDICE DE DESARROLLO HUMANO AJUSTADO POR DESIGUALDAD DEL PERÚ TUVO UN VALOR BAJO DE 0.473 EN EL 2017 (PNUD, 2020).","AUMENTAR EL ÍNDICE DE DESARROLLO HUMANO AJUSTADO POR DESIGUALDAD, PRIORIZANDO LAS ZONAS DE MAYOR POBREZA (IDH-D)",(2022 - 10%) (2024 - 15%) (2026 -  20%),INCREMENTO DEL ÍNDICE DE DESARROLLO HUMANO AJUSTADO POR DESIGUALDAD,,,1,1,100,2021-02-21 12:00:47
16480,125464,"DESDE SEPTIEMBRE 2019 HASTA SEPTIEMBRE 2020, LA CANTIDAD DE CONFLICTOS SOCIALES REGISTRADOS HA SIDO PRÁCTICAMENTE LA MISMA, LA QUE HA ESTADO ENTRE 184 Y 192, SIENDO 189 LA CANTIDAD REGISTRADA A SEPTIEMBRE 2020 (DEFENSORÍA DEL PUEBLO, 2020A), LO QUE EVIDENCIA LA POCA CAPACIDAD DE RESOLUCIÓN DE CONFLI",RESOLVER LOS CONFLICTOS SOCIALES EN TODOS LOS NIVELES DE GOBIERNO.,(2022 - 25%) (2024 - 50%) (2026 - 75%),INCREMENTO DEL PORCENTAJE DE CONFLICTOS SOCIALES RESUELTOS,,,1,1,100,2021-02-21 12:00:47
16480,125487,"EL PRESUPUESTO INSTITUCIONAL DE APERTURA DEL 2020 DE LA DEFENSORÍA DEL PUEBLO FUE S/. 73 574,449 SOLES, EL CUAL ES INSUFICIENTE PARA ATENDER LA DEMANDA Y CONTRIBUIR A LA SOLUCIÓN DE LOS CONFLICTOS SOCIALES.","ASIGNAR UN PRESUPUESTO INSTITUCIONAL QUE PERMITA IDENTIFICAR, REGISTRAR, ATENDER Y DAR SOLUCIÓN A LOS CONFLICTOS SOCIALES.",(2022 - 100%) (2024 - 200%) (2026 - 300%),INCREMENTO DEL PRESUPUESTO DE LA DEFENSORÍA DEL PUEBLO,,,1,1,100,2021-02-21 12:00:47
16480,125478,"EXISTENCIA DE BAJO CRECIMIENTO DE 2.16% DEL PBI EN EL 2019 (PRIALÉ, 2020) Y REDUCCIÓN DEL PBI DE 12% POR LA PANDEMIA EN EL 2020 SEGÚN CIFRAS DEL BANCO MUNDIAL (GESTIÓN, 2020), ASÍ COMO EL DESARROLLO DE MEDIDAS ECONÓMICAS QUE NO HAN FAVORECIDO AL PUEBLO PERUANO.","INCREMENTAR EL PBI NACIONAL, PRIORIZANDO A LAS ZONAS DE MAYOR POBREZA","(2022 - 4% -  US$ 20,000 MILLONES) (2024 - 5% -  US$ 40,000 MILLONES) (2026 - 6% -  US$ 60,000 MILLONES)","INCREMENTO DEL PBI NACIONAL
MONTOS DE INVERSIÓN EXTRANJERA DIRECTA ATRAÍDOS",,,1,2,100,2021-02-21 12:00:47
16480,125479,"LA INVERSIÓN PRIVADA SE INCREMENTÓ EN 4% EL 2019, SUSTENTADA EN EL AVANCE DE LA INVERSIÓN MINERA (23,6%) Y, EN MENOR MEDIDA, EN LA INVERSIÓN PROVENIENTE DE OTROS SECTORES (1,2%). (BANCO CENTRAL DE RESERVA DEL PERÚ, 2019)",AUMENTAR LA TASA DE CRECIMIENTO DE LA INVERSIÓN PRIVADA,"(2022 - 5,3%) (2024 - 6 %) (2026 - 6 %)",TASA DE CRECIMIENTO DE LA INVERSIÓN PRIVADA,,,1,2,100,2021-02-21 12:00:47
16480,125480,"EL GASTO PÚBLICO DE 2019 REGISTRÓ UN CRECIMIENTO DE 1%, MENOR AL DEL AÑO 2018 DEBIDO A LA REDUCCIÓN DE LA INVERSIÓN PÚBLICA (DE 5,6 A -1,4%), A PESAR DE UNA MEJORA DEL CONSUMO PÚBLICO (DE 0,1 A 2,1% (BANCO CENTRAL DE RESERVA DEL PERÚ, 2019).","AUMENTAR LA TASA DE CRECIMIENTO DEL GASTO PÚBLICO, TANTO INVERSIÓN COMO CONSUMO PÚBLICOS.",(2022 - 6%) (2024 - 6%) (2026 - 6%),TASA DE CRECIMIENTO DEL GASTO PÚBLICO,,,1,2,100,2021-02-21 12:00:47
16480,125481,"DEGRADACIÓN DE LOS SUELOS QUE SE DEBE PRIORIZAR PARA SU RECUPERACIÓN, CORRESPONDIENTE AL 4.23% DEL TERRITORIO NACIONAL, EQUIVALENTE A 5 431,719.55 HA (MINISTERIO DEL AMBIENTE, 2017A, P. 19).",RECUPERAR LOS SUELOS DEGRADADOS O DESERTIFICADOS.,(2022 - 0.25%) (2024 - 0.35%) (2026 - 0.50%),RECUPERACIÓN DE SUELOS DEGRADADOS O DESERTIFICADOS,,,1,3,100,2021-02-21 12:00:47
16480,125482,"EN EL 2014 EL PERÚ TUVO EMISIONES TOTALES DE 167,630.30 GGCO2EQ (GASES DE EFECTO INVERNADERO), DE LOS CUALES SE TUVO LA SIGUIENTE DISTRIBUCIÓN POR SECTOR: (A) 44.9% POR USCUSS (USO DE SUELO Y CAMBIO DE USO DE SUELO Y SILVICULTURA), (B) 30% POR ENERGÍA, (C) 15.6% POR LA AGRICULTURA, (D) 5.8% POR LOS",REDUCIR LOS GASES DE EFECTO INVERNADERO.,(2022 - 2.5%) (2024 - 5.0%) (2026 - 7.5%),REDUCCIÓN DE GASES DE EFECTO INVERNADERO,,,1,3,100,2021-02-21 12:00:47
16480,125483,"A ENERO 2017, EL ESTADO DE AVANCE DE LA ZONIFICACIÓN ECOLÓGICA Y ECONÓMICA (ZEE) HA SIDO EL SIGUIENTE: (A) 13 REGIONES CON ZEE CONCLUIDA Y APROBADA, (B) 2 REGIONES CUENTAN CON SU ZEE APROBADA (HUÁNUCO CON 5 PROVINCIAS CON ZEE APROBADA Y CUSCO CON UNA MACRO ZEE APROBADA), (C) 5 REGIONES CON ZEE EN SU",IMPLEMENTAR EL ORDENAMIENTO TERRITORIAL EN TODAS LAS REGIONES.,(2022 - 30%) (2024 - 60%) (2026 - 100%),AVANCE EN LA IMPLEMENTACIÓN PENDIENTE DEL ORDENAMIENTO TERRITORIAL A TRAVÉS DE LA APROBACIÓN DE LAS ZEES,,,1,3,100,2021-02-21 12:00:47
16480,125484,"HAY DIVERSAS DEFICIENCIAS EN LA CONSTITUCIÓN POLÍTICA DEL PERÚ DE 1993 QUE NO PERMITEN QUE RESPETE LOS DERECHOS FUNDAMENTALES DE LOS PERUANOS Y QUE SE TENGA UN MODELO ECONÓMICO, POLÍTICO Y SOCIAL QUE NO FAVORECE A LOS INTERESES DE LAS GRANDES MAYORÍAS.",LOGRAR LA APROBACIÓN DE LA NUEVA CONSTITUCIÓN POLÍTICA DEL PERÚ VÍA REFERÉNDUM.,2022 - 100%,LOGRO DE LA APROBACIÓN DE LA NUEVA CONSTITUCIÓN POLÍTICA DEL PERÚ VÍA REFERÉNDUM.,,,1,4,100,2021-02-21 12:00:47
16480,125485,"EN EL 2019 SE HA TENIDO 8081 FUNCIONARIOS PÚBLICOS CON INDICIOS DE PRESUNTAS RESPONSABILIDADES ADMINISTRATIVAS (7869), CIVILES (2157) Y PENALES (3079) (SHACK, PÉREZ Y PORTUGAL, 2020, P. 24).",REDUCIR DE LA CANTIDAD DE FUNCIONARIOS CON INDICIOS DE PRESUNTAS RESPONSABILIDADES DEBIDO A LA DISUASIÓN A LOS FUNCIONARIOS CORRUPTOS POR LAS MEDIDAS IMPLEMENTADAS.,(2022 - 20%) (2024 - 25%) (2026 - 30%),REDUCCIÓN DE LA CANTIDAD DE FUNCIONARIOS CON INDICIOS DE PRESUNTAS RESPONSABILIDADES DEBIDO A LA DISUASIÓN A LOS FUNCIONARIOS CORRUPTOS POR LAS MEDIDAS IMPLEMENTADAS,,,1,4,100,2021-02-21 12:00:47
16480,125486,"SE HA TENIDO DIVERSOS CASOS DE EVIDENTE CORRUPCIÓN DE FUNCIONARIOS QUE NO FUERON IDENTIFICADOS, REGISTRADOS NI PROCESADOS CON LA EVIDENCIA CORRESPONDIENTE DE MANERA OPORTUNA E INMEDIATA.","DETECTAR LOS CASOS SOSPECHOSOS DE CORRUPCIÓN DE MANERA OPORTUNA E INMEDIATA (ALFARO, 2015C).",(2022 - 30%) (2024 - 65%) (2026 - 100%),AVANCE EN LA IMPLEMENTACIÓN DE LAS MEDIDAS ANTI-CORRUPCIÓN DEL PLAN DE GOBIERNO,,,1,4,100,2021-02-21 12:00:47
16538,125757,"LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO EL INCREMENTO DE LA POBREZA EN 10 PUNTOS.","LA INSTAURACIÓN DE UNA SEGUNDA REPÚBLICA MEDIANTE LA CONVOCATORIA A UNA ASAMBLEA CONSTITUYENTE, QUE ORIENTE UN PROYECTO NACIONAL QUE CAMBIE Y DESARROLLE NUESTRA","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO",NUMERO DE PROGRAMAS SOCIALES REFORZADOS Y REPOTENCIADOS.,,,1,1,100,2021-02-21 12:00:47
16538,125758,"LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO",,,1,2,100,2021-02-21 12:00:47
16538,125759,"LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO",,,1,3,100,2021-02-21 12:00:47
16538,125760,"LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO","LA POLÍTICA SOCIAL EN ESTE QUINQUENIO SE HA ABANDONADO Y DEJADO DE SER UNA PRIORIDAD, AFECTANDO A LOS MÁS POBRES PERMITIENDO",,,1,4,100,2021-02-21 12:00:47
16535,125707,BAJO ÍNDICE DE INVERSIÓN EN SALUD.,"INCREMENTAR PROGRESIVAMENTE EL
PRESUPUESTO EN SALUD.","EL PRESUPUESTO ANUAL EN SALUD SE
AUMENTA PROGRESIVAMENTE HASTA
ALCANZAR LOS NIVELES PROMEDIO
LATINOAMERICANOS.","PORCENTAJE DEL PBI DE
GASTO EN SALUD.",,,1,1,100,2021-02-21 12:00:47
16535,125708,"NO EXISTEN ESTRATEGIAS Y POLITICAS DE
SALUD EFICIENTES PARA PREVENIR
CALAMIDADES TIPO LA PANDEMIA DEL
COVID-19 Y OTRAS QUE PUDIESEN
PRESENTARSE.","IMPULSAR LA PARTICIPACIÓN CIUDADANA EN
EL DISEÑO E IMPLEMENTACIÓN DE LAS
PROPUESTAS EN SALUD PARA HACERLAS
VIABLES Y SOSTENIBLES EN EL TIEMPO.","FORMULAR UNA POLÍTICA PÚBLICA PARA
ENFRENTAR LAS CALAMIDADES DE LA
SALUD CON PARTICIPACIÓN DE LA
CIUDADANÍA Y LAS ORGANIZACIONES
SOCIALES DEL PAÍS.","PORCENTAJE DE LA
POBLACIÓN ATENDIDA POR
LOS SERVICIOS PÚBLICOS DE
SALUD.",,,1,1,100,2021-02-21 12:00:47
16535,125709,"LA PRODUCCIÓNÓN NACIONAL HA
DECRECIDO ENTRE 12-14% EN EL 2020 Y
EL GOBIERNO ESPERA QUE CREZCA 11% EN
EL 2021.","PRESERVAR LA FORTALEZA MACROECONÓMICA
Y EL GRADO DE INVERSIÓN.","CONSOLIDAR LA REACTIVACIÓN
ECONÓMICA Y SUPERAR LOS NIVELES DE
PRODUCCIÓN Y EMPLEO PRE-
PANDEMIA A MEDIADOS DE 2022.","PRINCIPALES INDICADORES
MACROECONÓMICOS (BCR,
MEF Y OTROS).",,,1,2,100,2021-02-21 12:00:47
16535,125710,"NO SE HA CONTROLADO LA PANDEMIA Y
HAY INDICIOS DE UNA SEGUNDA OLA.","CONTINUAR DESARROLLANDO EL COMERCIO Y
LA DIVERSIFICACIÓN DE DESTINO Y PRODUCTOS
DE EXPORTACIÓN.","CONTINUAR POLÍTICA FISCAL EXPANSIVA
SIN COMPROMETER LA SOSTENIBILIDAD
FISCAL.","PRINCIPALES INDICADORES
MACROECONÓMICOS (BCR,
MEF Y OTROS).",,,1,2,100,2021-02-21 12:00:47
16535,125711,"PROCEDIMIENTOS COMPLEJOS PARA APROBAR
LA HABILITACIÓN URBANA Y EDIFICACIÓN DE
VIVIENDAS.","REFORMAR Y FORTALECER LAS INSTITUCIONES A
CARGO DE LA FORMALIZACIÓN DE LA
PROPIEDAD URBANA Y RURAL.","PREDIOS URBANOS CON EDIFICACIÓN Y
SUBDIVISIONES FORMALIZADAS.","INDICADORES DE LA
SUNARP, COFOPRI,
MINISTERIO DE VIVIENDA Y
GOBIERNOS REGIONALES Y
MUNICIPALES.",,,1,3,100,2021-02-21 12:00:47
16535,125712,"INSUFICIENTE CAPACIDAD DEL SISTEMA
ANTICORRUPCIÓN.","POTENCIAR LA OPERATIVIDAD DE LOS ÓRGANOS
JURISDICCIONALES Y FISCALÍAS QUE CONOCEN
CASOS DE CORRUPCIÓN Y DELITOS CONEXOS.","JUZGADOS Y FISCALÍAS ANTI-
CORRUPCIÓN; OPERANDO DE FORMA
ÓPTIMA EN LOS 36 DISTRITOS
JUDICIALES.","JUZGADOS Y FISCALÍAS
ANTICORRUPCIÓN; OPERANDO
DE FORMA ÓPTIMA.",,,1,4,100,2021-02-21 12:00:47
16536,125713,"-CRECIENTE DESIGUALDAD COMO CONSECUENCIA DEL COVID-19
-DISCRIMINACIÓN ARRAIGADA","-REDUCIR ÍNDICES DE POBREZA Y POBREZA EXTREMA
-ERRADICAR TODAS LAS FORMAS DE DISCRIMINACIÓN","-POBREZA 20 %
-OCUPAR EL 0.30","-IEI-ENAMO % POBREZA
-ÍNDICE DE DESIGUALDAD DE GÉNERO DEL PNUD",,,1,1,100,2021-02-21 12:00:47
16536,125714,DESAFECCIÓN CIUDADANA CON RESPECTO A LOS VALORES DEMOCRÁTICOS,GARANTIZAR EL DERECHO A LA PARTICIPACIÓN POLÍTICA Y LA CIUDADANÍA INTER-CULTURAL,0.7,ÍNDICE DE DEMOCRACIA DEL THE ECONOMIST,,,1,1,100,2021-02-21 12:00:47
16536,125715,POBRES NIVELES DE SERVICIOS PÚBLICOS A LOS CIUDADANOS LIMITANDO EL EJERCICIO DE SUS LIBERTADES Y DERECHOS FUNDAMENTALES.,GARANTIZAR EL ACCESO A SERVICIOS DE CALIDAD QUE PERMITAN EL DESARROLLO PLENO EN CONDICIONES EQUITATIVAS Y SOSTENIBLE.,20%,ÍNDICE DE POBREZA MULTIDIMENSIONAL DE PNUD,,,1,1,100,2021-02-21 12:00:47
16536,125716,CRISIS ECONÓMICA DESATADA POR EL COVID-19,RESCATE MACROECONÓMICO Y CRECIMIENTO SOSTENIDO,"$9,000",PBI PER CAPITA,,,1,2,100,2021-02-21 12:00:47
16536,125717,BAJA PRODUCTIVIDAD,DESARROLLAR UN SISTEMA DE INNOVACIÓN QUE POTENCIE LA ESTRUCTURA ECONÓMICA,80,INDICE DOING BUSINESS DEL BANCO MUNDIAL,,,1,2,100,2021-02-21 12:00:47
16536,125718,CONTINUA DEPENDENCIA DE EXPORTACIÓN DE BAJA COMPLEJIDAD,TENER UNA ESTRUCTURA PRODUCTIVA DIVERSIFICADA Y PRO-EXPORTADORA QUE PARTICIPE EN CADENAS DE VALOR GLOBAL,40%,EXPORTACIÓN NO TRADICIONAL COMO % DEL PBI,,,1,2,100,2021-02-21 12:00:47
16536,125719,FALTA DE COMPETITIVIDAD TERRITORIAL,"ASEGURAR LA PROVISIÓN DE INFRAESTRUCTURA PRODUCTIVA SUFICIENTE, ADECUADA Y DE CALIDAD",70,ÍNDICE DE COMPETIVIDAD GLOBAL,,,1,3,100,2021-02-21 12:00:47
16536,125720,DESCENTRALIZACIÓN SIN CONSIDERAR POTENCIALIDADES PRODUCTIVAS E INTEGRACIÓN,TERRITORIO COHESIONADO Y ORGANIZADO EN CIUDADES SOSTENIBLES CON PROVISIÓN ASEGURADA DE INFRAESTRUCTURA DE CALIDAD,60%,% DE LA PARTICIPACIÓN DEL VAB DEPARTAMENTAL (EXCEPTO LIMA) SOBRE EL VAB TOTAL,,,1,3,100,2021-02-21 12:00:47
16536,125721,"DEFICIENTE CALIDAD DE AGUA, AIRE, SUELOS. INADECUADO APROVECHAMIENTO DE LA DIVERSIDAD BIOLÓGICA Y EXISTENCIA DE ACTIVIDADES ILEGALES QUE DEGRADAN LOS ECOSISTEMAS","APROVECHAMIENTO EFICIENTE, RESPONSABLE Y SOSTENIBLE DE LA DIVERSIDAD BIOLÓGICA, ASEGURANDO UNA CALIDAD MAMBIENTAL ADECUADA PARA EL DESARROLLO SOSTENIBLE DEL PAÍS.",50,ENVIROMENTAL PERFORMANCE INDEX (EPI) DE LA UNIVERSIDAD DE YALE,,,1,3,100,2021-02-21 12:00:47
